"Gene.names","X3d_wt_24h_1","X3d_wt_24h_2","X3d_wt_24h_3","X3d_wt_24h_4","X3d_wt_72h_1","X3d_wt_72h_2","X3d_wt_72h_3","X3d_wt_72h_4","X3d_wt_7d_1","X3d_wt_7d_2","X3d_wt_7d_3","X3d_wt_7d_4"
"DNMT3B",52.5958089706624,98.7232882162129,93.3034034008682,125.516497894598,104.377874044762,91.6085102970733,93.5748322900488,91.7880309547703,67.2681734908798,56.9876568446099,40.3647160045169,59.5620370137324
"MAPRE1",1279.83135161945,1738.47009439788,1541.60467556798,1386.47454597418,1818.17506345037,1599.72583639765,1605.49546170374,1921.45202806794,1473.47722737058,1413.09509559454,1574.52741828146,1638.26303868699
"SUN5",0,0,0,0,0,0,0,0,0,0,0,0
"BPIFB2",0,0,1.29139658686323,0,0,0,0,0,0,0,0,0
"BPIFA3",0,0,0,0,0,0,0,0,0,0,0,0
"BPIFA1",0,0,0,0,0,0,0,0,0,0,0,0
"BPIFA5",0,0,0,0,0,0,0,0,0,0,0,0
"BPIFB1",0,0,0,0,0,0,0,0,0,0,0,0
"CDK5RAP1",71.8135084022506,98.4098809520345,107.185916709648,83.3558280889767,100.00275357582,103.018822967527,72.9621944079751,77.2238784416518,90.592314048019,88.7947211299735,91.6552197997301,90.5711387579952
"SNTA1",96.0884971579409,190.5516166205,173.369991786388,167.67716770022,110.003028933402,128.447519775968,143.961280446229,98.5620553794766,155.156239358361,178.252089432559,186.648874757729,150.133175771728
"NECAB3",22.9263782692631,20.058064907421,19.6937979496642,43.4480185019763,14.6879044314485,24.7766789415572,22.575746251795,12.5319451857067,37.5214435049631,49.6985379458807,22.762057897284,29.7810185068662
"E2F1",498.311574734866,565.700111842109,540.449471602261,554.847288128942,499.701259274174,567.907562055166,546.725680967383,466.391581641029,692.287534217697,690.478353861436,713.514641553528,678.82300947094
"FAM210B",50.2357406194147,78.9786305729703,73.609605451204,63.0800861213878,59.0641263307185,55.4215186850622,57.2573274502047,50.8051831852972,55.7751187235938,56.656333258304,49.7730332687276,55.2637456828445
"AURKA",480.105333168098,556.924708445112,507.196009490533,454.112252639174,479.388199954086,470.430890956145,541.163540586506,444.714703481968,569.244242003224,516.864794637159,708.962229974071,616.190764363717
"CSTF1",289.61410196025,446.918758718475,377.410652510778,379.446028250593,450.324899696113,463.910712287314,423.377038403228,409.15107525226,417.130281847968,423.762866885209,398.184266149821,434.741466038377
"PKIA",258.93321339403,325.003332953056,284.10724910991,262.61913405639,383.135549637359,308.404451035699,301.664319480507,385.441989765788,293.41092758836,245.179453866345,295.603258559394,308.248892586533
"STMN2",0,0,0,0,0,0,0,0,0,0,0,0
"RTF2",644.635812512221,746.849510537255,707.039631307618,716.087712347387,617.204494725762,624.959125407436,622.63253792994,561.227923586917,528.342488272588,570.207892032405,646.745938388162,528.689833699213
"FAM209",0,0.626814528356907,0.645698293431614,0.643674348177427,0.625017209848873,0.978026800324626,0,1.69350610617657,0,0,0,0
"TPD52",3291.9581973689,3213.05127235751,3260.45353268294,3144.34919084673,3126.33608366406,2939.94856177583,3113.48987437799,3256.27354095632,3862.68049487579,3536.54796022887,4842.55194412084,4085.83293081831
"PAG1",119.014875427204,187.417543978715,184.346862774726,118.114242890558,313.44613073921,261.785173553558,244.079807302015,305.847202775489,470.539183413591,379.365506320223,295.299764454097,505.663272998028
"RAE1",349.964421227869,510.227026082523,494.927741915332,471.491460039965,507.513974397285,485.753310827898,483.251843679727,481.971837817853,399.214637651905,444.304929236174,432.479100048395,408.337676434351
"RBM38",384.691141253371,534.672792688442,467.485564444489,571.582821181555,356.572318218782,405.88112213472,450.533370851039,331.927196810609,293.41092758836,307.799611678154,407.592583414032,282.766165410555
"PCK1",0,1.25362905671381,0.968547440147421,4.18388326315327,0,0.652017866883084,0,0,0,0,0,0
"ZBP1",3.03437359446129,1.88044358507072,1.61424573357904,1.28734869635485,1.87505162954662,1.30403573376617,2.29029309800819,0.67740244247063,6.08455840621023,9.2770604165644,5.76638800064527,4.29829133088791
"ANKRD60",0,0,0,0,0,0,0,0,0,0,0,0
"1700021F07RIK",0,0,0,0,0,0,0,0,0,0,0,0
"RAB22A",664.527817187023,942.41564338461,860.392975997626,773.052892161089,750.020651818648,786.659556394441,730.276313536325,881.300577654289,989.416803054297,808.09822700002,894.093634205314,999.352734431439
"ZDBF2",0,0,0.645698293431614,0,0,0,0,0,0,0,0,0
"STX16",582.599730136568,740.581365253686,795.823146654464,731.857733877734,635.642502416304,712.981537436653,693.631623968194,576.130777321271,750.766901121829,839.242644112772,433.389582364287,738.385046484673
"GNAS",7014.10965380322,9635.7094712392,8832.86854689537,9419.39845798708,7887.16092297602,7562.72263708355,8450.81508475453,6641.8157900093,6488.32294142589,6895.56280320747,9337.59403285332,6817.38786097329
"EDN3",0,0,0,0,0.625017209848873,0.326008933441542,0,0,0,0.662647172611743,0.30349410529712,0.307020809349136
"PHACTR3",0,0,0,0,0,0,0,0,0,0,0,0
"FABP9",0,0,0,0,0,0,0,0,0,0,0,0
"FABP12",0.33715262160681,0,0,0,0,0,0,0,0,0,0,0
"IMPA1",1366.4795753724,1459.85103654324,1283.97105648876,1243.2570035047,1206.28321500833,1026.27612247397,1189.31648732282,1281.98412237567,857.584704253075,804.12234396435,876.490976098081,935.185385277469
"FABP5",378.598793380936,421.141011239797,377.381596087574,362.353255934741,241.487899369309,262.997926785961,258.48902273577,252.925136957471,72.8085019507567,102.99193680318,106.007456039231,80.0986589510962
"SNX16",172.622142262687,202.77449992346,201.780716697379,213.056209246728,193.755335053151,174.088770457784,190.421511862966,253.687214705251,195.381931043862,177.589442259947,165.100793281633,207.546067120016
"CHMP4C",752.187498804794,1127.3259292499,984.367048336496,796.547005869565,1037.21605974421,928.473442441512,876.200702352275,1167.84181081937,1060.40331779342,822.013817624867,823.98649588168,1055.23052173298
"PTPN1",579.902509163714,749.670175914861,613.090529613318,590.571214452789,761.583470200852,826.106637340868,844.790968436734,762.755150221929,763.274048956817,775.959839128351,675.274384286091,735.92888000988
"NFATC2",83.2766975368822,152.942744919085,136.888038207502,115.539545497848,109.690520328477,108.886983769475,111.569992345827,110.755299343948,101.409306770171,90.4513390615029,77.0875027454684,100.088783847818
"ATP9A",348.952963363049,741.521587046221,593.396731663653,537.146243554062,610.641814022349,560.735365519453,605.946116787309,593.065838383036,583.779575973615,619.906429978285,562.67807122086,559.698935443476
"SALL4",0,0,1.61424573357904,0,0,0,0,0,0,0,0,0
"LRRCC1",372.991945283614,488.601924854209,601.145111184833,486.743323720029,577.828410505283,534.654650844129,502.228557920367,723.127107337397,759.21767668601,677.225410409201,524.416569366052,803.47345806669
"ZFP64",358.730389389646,439.71039164237,414.21545523638,448.641020679666,344.384482626729,398.056907732123,357.612908017564,306.52460521796,257.9176702188,310.118876782296,304.101093507714,238.555168864279
"E2F5",354.684557930365,306.825711630706,309.289482553743,310.572872995608,359.072387058178,402.621032800305,442.02656791558,355.974983518316,443.158670585645,464.515668000832,491.05346237074,551.409373591049
"CAR13",154.753053317526,171.433773505614,151.093400662998,132.275078550461,181.880008066022,134.967698444798,145.92438881595,193.398397325365,307.270199513617,217.679596202957,333.236527616237,346.012452136477
"CAR1",0,0,0,0,0,0,0,0,0,0,0,0
"CAR3",0.674305243213621,0,2.25994402701065,0,0.312508604924437,0,0.327184728286884,0,0,0,0.606988210594239,0
"DOK5",0,0,0,0,0,0,0,0,0,0,0,0
"CAR2",168.576310803405,261.068251060652,246.011049797445,200.504559457268,267.507365815318,279.389655959402,286.61382197931,277.057598970488,404.285102990413,383.672712942199,455.544652050976,384.08303249577
"CYPT12",0,0,0,0,0,0,0,0,0,0,0,0
"PSMA7",1657.77944044069,1939.99096526463,1838.62589054652,1523.57718213597,1628.48234026124,1679.59802509083,1541.36725495951,1607.4759959828,1161.81262456359,1303.7583121136,1561.78066585898,1041.72160612162
"NTSR1",0,0,0,0,0,0,0,0,0,0,0.30349410529712,0
"MRGBP",513.820595328779,502.70525174224,584.356955555611,643.996185351515,467.200364362033,588.446124861984,530.693629281326,363.765111606728,418.482405938237,586.774071347698,375.725702357834,391.758552729498
"COL9A3",7.08020505374302,12.2228833029597,13.2368150153481,15.4481843562582,8.43773233295979,5.21614293506467,6.21650983745079,4.74181709729441,4.05637227080682,6.9577953124233,2.12445873707984,3.68424971218964
"GID8",230.612393179058,319.675409462023,260.216412252941,212.734372072639,326.884000750961,294.712075831154,301.009950023933,355.974983518316,326.199936777382,287.588872913496,324.435198562621,355.5300972263
"NKAIN4",0,0.940221792535361,0,0,0.312508604924437,0,0,0,0,0.662647172611743,0,0
"ARFGAP1",632.498318134376,720.523300346265,702.519743253596,659.122532533685,677.206146871254,773.61919905678,735.511269188915,570.711557781506,545.24403940095,677.225410409201,470.415863210535,548.032144688208
"CHRNA4",0,0,0,0,0,0,0,0,0,0,0,0.307020809349136
"SRMS",0,0.940221792535361,0.322849146715807,0,0.93752581477331,1.95605360064925,0,0,0.67606204513447,2.98191227675284,0,1.22808323739655
"HELZ2",358.056084146433,659.722291095645,609.216339852728,567.398937918401,498.138716249552,544.760927780817,424.685777316375,499.584301322089,645.977284125986,646.743640469061,302.280128875931,605.138015227148
"STMN3",0,0,0,0,0,0,0,0,0,0,0,0
"ZGPAT",291.060486706943,522.963897298735,511.286508179422,397.298336297294,456.275063533874,515.628769488481,422.856814685252,442.523306580576,503.108472437944,528.593649592387,282.82008684428,446.331501591307
"ZBTB46",102.831549590077,141.346676144483,125.911167219165,119.723428761001,195.005369472848,177.67486872564,169.154504524319,194.753202210306,197.072086156698,219.004890548181,158.423922965096,169.475486760723
"OPRL1",0.33715262160681,0,0,0,0,0,0,0,0,0,0,0
"PCMTD2",413.011961468343,637.156968074796,608.893490706012,643.030673829249,427.511771536629,411.749282936668,375.280883345056,431.166654632556,568.230148935522,537.738180574429,512.905037952132,561.234039490221
"RALY",2968.96598586957,3471.92567256891,3061.90130745271,2886.23577722758,3022.27071822423,3141.09607370926,3203.46567465688,2815.62325212917,2753.6007098327,3086.9418536118,3443.44411870112,2715.59905869311
"A",0,0,0,0,0,0,0,0,0,0,0,0
"AHCY",396.879208524457,555.984486652577,463.088359066219,377.643740075696,496.123035747789,524.160423276646,491.781549546166,599.233587621731,377.982909124457,349.63915415686,434.03602480857,389.400632913697
"ITCH",374.913715226773,627.441342885264,568.21449821982,429.974464582521,655.643053131468,648.757777548669,609.217964070178,911.783687565468,996.853485550776,799.152490169762,763.591168927553,1064.13412520411
"ARMC1",901.883262798218,934.26705451597,825.525268152319,927.212898549583,947.838598735816,864.57569148697,960.941546978578,1022.87768813065,789.640468717061,727.586595527694,846.141565568369,808.999832634974
"MTFR1",679.025379916116,836.483988092293,736.741752805472,678.432762979008,953.776262229381,899.458647365215,965.522133174594,1110.6013044306,998.881671686179,920.085599171405,1020.34718200892,1038.34437721878
"MAP1LC3A",439.309865953674,512.420876931772,464.257072977331,386.204608906456,313.44613073921,328.617004909074,304.608982035089,285.863830722606,320.115378371172,310.450200368601,432.175605943098,321.450787388546
"GGT7",54.2815720786965,46.0708678342327,51.3330143278133,61.1490630768555,49.6888681829854,51.8354204172052,49.0777092430326,34.5475245660021,37.1834124823959,53.6744209815512,25.493504844958,31.3161225536119
"ACSS2",31.3551938094334,48.5781259476603,47.7816737139394,44.4135300242424,33.4384207269147,29.6668129431803,28.4650713609589,29.4670062474724,59.4934599718334,40.0901539430104,76.177020429577,53.7286416360989
"DNAJC5B",0,0.626814528356907,0.645698293431614,0,0,1.30403573376617,0.981554184860651,0,0,0.662647172611743,0.910482315891359,0
"GSS",322.655058877718,279.559279647181,268.610490067551,252.64218165964,235.006470903176,273.521495157454,268.291477195245,250.300202492898,146.029401749046,192.167680057405,148.712111595589,164.563153811137
"PROCR",31.6923464310402,36.9820571730575,34.5448586985914,43.769855676065,8.43773233295979,9.78026800324626,11.7786502183278,7.79012808841224,4.73243431594129,4.6385302082822,4.55241157945679,4.29829133088791
"MMP24",2.44098498043331,1.45734377842981,1.5012485322285,1.60918587044357,1.39066329191374,0.378170362792189,0.372990590247048,1.15158415220007,1.14254485627725,0.381022124251752,1.03187995801021,0.343863306471033
"EIF6",1915.02689072668,1814.00124506489,1693.98947281784,1649.09368003057,1748.79815315715,2028.75359280672,1975.86857412449,1660.99078893798,1220.96805351285,1682.46117126121,1377.86323804892,1074.57283272198
"HPS3",166.890547695371,183.656656808574,212.757587685717,214.343557943083,291.570528394499,265.697280754857,257.821565890064,298.057074687077,227.494878187749,213.372389580981,142.642229489646,230.265607011852
"NFS1",356.370321038399,457.261198436364,423.900929637855,378.158679554238,329.384069590356,363.499960787319,359.903201115572,325.153172385902,320.453409393739,368.100504385823,370.262808462486,360.442430175886
"RBM39",2856.6941628745,3381.35097322134,3879.03249779042,4679.51251124989,3752.91583653756,3835.49510193974,3628.80582142983,3223.08082127526,3983.69560095486,4248.56234720019,2924.16570453775,4044.07810074682
"EPB41L1",1104.1748357623,1394.03551106576,1191.95904967476,1123.5335747437,1141.28142518404,1170.37207105514,1141.54751699294,1290.45165290655,1279.10938939442,1132.46401799347,1162.68591739327,1180.49501194743
"AAR2",343.55852141734,401.474705412599,394.844506433432,325.699220177778,375.322834514248,343.939424780827,358.921646930712,338.701221235315,302.875796220243,305.149022987708,354.481114987036,299.959330734106
"TBL1XR1",865.133627043075,940.221792535361,975.004423081737,868.960370039526,1348.78713885387,1097.02006103079,1107.19312052281,1312.80593350808,1447.78686965547,1215.95756174255,950.847031895876,1306.06652297123
"NDRG3",228.926630071024,312.780449650097,242.782558330287,261.975459708213,222.818635311123,212.557824603885,248.333208769745,244.203580510662,299.833517017137,229.275921723663,276.179635820379,287.064456741442
"DSN1",425.486608467795,547.20908325558,587.262597876053,685.513180808959,487.513423682121,475.64703389121,498.956710637498,432.860160738732,576.342893477136,570.870539205016,526.258778585205,578.427204813773
"SLA2",12.029605538931,11.1290919509769,13.4079250631075,3.08641849951076,7.17207248301582,7.48842520115222,9.12845391920406,6.47596735001922,8.01809585529481,8.76019562192724,4.21553312257699,2.74783624367477
"RAB5IF",683.179100214312,731.959531416137,696.214499418236,685.645134050336,741.28603631101,780.149157993614,787.893544187645,647.556090855374,513.225740943382,580.995788002524,583.652548837944,469.757189344646
"SAMHD1",824.675312450258,1068.09195632017,882.669567121017,857.374231772332,847.210827950148,791.223681462623,766.266633647882,878.252266663172,924.514846721388,808.09822700002,745.685016715023,857.509120512138
"RBL1",522.923716112163,815.485701392337,808.091414229665,681.972971893983,1082.52980745825,970.854603788913,938.69298545507,1163.77739616454,1335.89860118571,1317.01125556584,1070.42370938294,1323.56670910413
"RPN2",1594.057594957,2106.72362980757,2144.04118333967,1672.90963091313,2675.69867536303,2409.53202706644,2561.52923775801,2573.79058016716,2667.40279907805,2821.22033739449,3288.96561910488,2807.3982806885
"GHRH",0,0,0,0,0,0,0,0,0,0,0,0
"SRC",983.474197227066,1336.36857445693,1102.8526851812,993.511356411858,1037.52856834913,1118.53665063793,1046.66394578974,1051.32859071442,949.86717341393,949.573398352627,978.464995477914,953.299613029068
"CTNNBL1",324.340821985752,430.621580981195,384.19048459181,390.710329343698,320.633828652472,334.159156777581,318.023555894851,296.702269802136,278.199531572834,318.401966439942,336.878456879803,281.845102982507
"TTI1",300.402985851668,513.674505988486,463.288525537183,335.354335400439,443.137201782851,391.210720129851,391.312935031113,412.876788685849,467.496904210486,434.033898060691,447.653805313251,449.478464887136
"RPRD1B",316.923464310402,478.127854085365,459.414335776593,375.905819335617,525.639473482902,496.83761456491,511.720186887969,556.147405268387,538.145387927038,495.660085113584,454.634169735085,547.111082260161
"RALGAPB",612.943466081181,973.442962538277,819.713983511434,713.834852128766,981.277019462731,913.15102256976,793.75015082398,1040.82885285612,1018.14943997251,880.3267688147,774.516956718249,1104.96789284754
"FAM83D",219.486356666034,371.074200787289,332.211771970565,248.458298396487,351.572180539991,282.649745293817,301.33713475222,282.476818510253,417.806343893102,379.034182733917,472.540321947615,446.101235984295
"DHX35",227.24086696299,366.373091824612,335.117414291008,332.457800833641,300.633277937308,298.950191965894,254.549718607196,292.976556368547,265.692383737847,307.468288091849,263.129389292603,260.967687946766
"CCN5",5.73159456731578,7.52177434028289,6.45698293431614,9.6551152226614,2.18756023447106,1.30403573376617,6.87087929402456,1.35480488494126,4.73243431594129,4.6385302082822,15.174705264856,3.3772289028405
"SKIL",728.586815292317,1582.07986957283,1275.57697867415,1116.13131973966,1711.29712056621,1090.17387342852,1296.63307820092,1689.78039274299,1122.93905696835,997.283994780673,936.279314841614,1247.73256919489
"SLC2A10",1.01145786482043,0.313407264178454,0.322849146715807,0,2.81257744431993,0,0.327184728286884,1.01610366370594,0,0,0,0.307020809349136
"ZMAT3",420.092166522086,581.68388231521,487.825060687584,473.422483084497,433.449435030194,390.884711196409,394.911967042269,463.343270649911,272.114973166624,209.396506545311,211.231897286795,294.432956165822
"PIK3CA",706.334742266268,1070.5992144336,852.644596476446,905.971645059728,1008.46526809116,897.828602698007,908.919175180963,1129.56857281977,1243.27810100229,987.012963605191,954.488961159441,1264.31169289974
"ZFP639",482.465401519346,432.188617302088,537.220980135103,624.685954906192,518.139266964716,488.035373361989,484.560582592875,432.182758296262,496.905603173835,556.292301407558,470.112369105238,499.215836001696
"MFN1",989.542944415988,1138.60859076032,1134.49190155935,1049.18918752921,1136.28128750525,1066.04921235384,1135.0038224272,1254.88802467684,1203.72847136192,1096.01842349982,1102.29059043914,1228.39025820589
"GNB4",57.6530982947646,47.3244968909465,41.3246907796233,46.6663902428634,44.6887305041944,35.5349737451281,48.7505245147457,40.6441465482378,24.6762646474082,29.8191227675284,20.334105054907,20.263373417043
"OCSTAMP",0,0,0.968547440147421,0,0,0,0,0,0,0,0,0
"ACTL6A",1152.28988639181,1305.00277545795,1154.34066709943,1077.71361626869,1550.76145021653,1491.71907674846,1464.419950561,1714.06865731777,1347.77701131873,1417.10411098884,1429.33887324837,1311.12315570121
"NDUFB5",977.405450038143,852.050926904037,893.275161590631,711.903829084234,774.396323002754,712.88373475662,757.432645984136,774.14228527986,716.392526436967,694.454236897106,1095.6137201226,797.781292261357
"PEX5L",0,0,0,0,0,0,0,0,0,0,0,0
"CCDC39",90.6165101092624,125.080839133621,144.048832281659,175.246778034786,90.543118104757,83.8592779491679,98.1946806534596,73.8165441560245,64.5808268614702,59.6150528840154,48.2161085085534,60.7348565054461
"TTC14",886.788939928881,1196.8710011711,1400.13863646005,1244.37699687053,1389.18512621245,1254.08138489492,1185.0238236877,1495.38621382719,1821.97031008627,1651.3399467995,753.918811791734,1848.01351521813
"NCOA3",379.633851929268,583.250918636102,523.661315973039,474.387994606763,462.200226683242,471.734926689912,437.773166447851,521.93858192362,669.97748672826,529.786414503088,463.132004683404,682.50725918313
"DNAJC19",666.887885538271,559.43196655854,620.193210841065,479.215552218094,451.887442720735,506.943891501598,408.326540902031,473.50430728697,382.313086523543,457.889196274714,378.457149305508,322.985891435291
"FXR1",1521.56978131154,1682.9970086383,1607.78875064472,1639.11672763382,1419.10157496187,1356.19716311682,1478.22060240014,1791.72946033482,1658.71822773742,1383.60729641332,1767.24617514513,1845.80910580701
"MECOM",260.281823880458,143.227119729553,147.86490919584,128.091195287308,143.441449660316,137.249760978889,116.477763270131,215.075275484425,221.410319781539,134.186052453878,177.240557493518,213.37946249765
"SLC2A2",12.1374943778452,15.9837704731011,16.788155629222,8.04592935221783,21.8756023447106,13.6923752045448,11.1242807617541,25.7412928138839,7.09865147391193,9.2770604165644,6.06988210594239,8.28956185242668
"TNIK",336.815468985203,368.566942673861,365.142384935578,332.135963659552,594.078857961354,571.819669256465,499.283895365785,703.482436505749,844.73952539552,758.39968905414,595.455434592949,873.781223407642
"GM8325",1.34861048642724,2.19385084924918,0.322849146715807,0.643674348177427,0.625017209848873,0,0,1.35480488494126,1.35212409026894,0,0.30349410529712,0.307020809349136
"PLD1",91.7055130770524,136.332159917627,106.540218416216,113.286685279227,69.0644016883005,43.0331792142836,43.8427535904424,70.1111527957102,29.0706679407822,32.1383878716695,25.493504844958,33.772289028405
"NCEH1",313.214785472727,410.876923337953,400.655791074317,341.147404534036,285.320356296011,214.187869271093,214.960366484483,301.105385678195,254.199328970561,243.854159521121,212.142379602687,261.274708756115
"ECT2",1233.97859508093,1855.9978184648,1677.20131718862,1399.02619576364,1903.80242119967,1676.01192682297,1734.07905992048,2596.14486076869,2365.20306490294,1770.59324521858,2195.47635771936,2661.25637543831
"LRRC34",4.04583145928172,0.626814528356907,4.5198880540213,2.89653456679842,0.625017209848873,4.89013400162313,3.59903201115572,2.03220732741189,10.1409306770171,5.30117738089394,6.67687031653663,7.67552023372841
"LRRIQ4",2.02291572964086,0,1.29139658686323,0.643674348177427,0.312508604924437,0,0,0,3.38031022567235,4.96985379458807,1.82096463178272,2.76318728414223
"SEC62",1581.57620490511,2146.49187755917,2043.63509871106,1873.08913482457,2290.3693153191,1987.99269585852,2115.90036598399,2540.24561121601,2341.53075239256,2358.66941826046,2223.3978154067,2245.5440591634
"DCUN1D1",528.523821157052,562.377994841817,543.387398837375,481.436228719306,658.746263578368,548.972963200882,571.768400070461,676.474401124445,654.671442026415,579.839468686316,570.74797948071,666.014101304895
"MCCC1",268.592636003065,344.434583332121,337.377358318018,260.459606618255,250.406894953853,252.751466007893,198.162702534234,273.450430964331,280.619833694416,291.564755949167,276.786624030973,320.013930000792
"ACAD9",556.345655492046,687.718962004706,653.840548911787,649.148798508675,692.769075396491,637.086657731462,632.336836970929,699.59753349818,604.984262019257,654.748418314211,573.582614424185,647.835399183332
"ANXA5",2301.06664246648,3135.95308536961,2794.58221397203,2565.36411466113,3083.52240478942,2759.01360371577,2897.87513843693,3200.38783945249,3054.7863509401,3057.45405443058,4001.26628423722,3128.84906807705
"1810062G17RIK",3.03437359446129,9.71562518953206,5.81128464088453,6.75858065586298,1.87505162954662,2.93408040097388,4.25340146772949,3.38701221235315,4.73243431594129,4.30720662197633,6.67687031653663,5.21935375893532
"EXOSC9",325.544456844888,326.100258377681,377.843270367378,275.219059421963,446.152909820372,402.64711351498,394.97086029336,493.091398911008,341.587108924642,349.904213025905,380.885102147885,385.940508392332
"CCNA2",2885.49711133837,3265.5469891074,3077.28829778519,2764.85488702002,3804.90164296674,3381.01256800756,3636.92654638591,3986.9096543685,4565.27121466134,3832.0620933268,5517.82632840693,4994.59917545128
"TRPC3",0.674305243213621,0,0,0,0,0,0,0,0,0,0,0.614041618698273
"IL21",0,0,0,0,0,0,0,0,0,0,0,0
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0
"IL2",0.650704559701144,0.548462712312294,0.645698293431614,1.24229149198243,0.603141607504163,0.27058741475648,1.62283625230294,0.338701221235315,0.632118012200729,1.60691939358348,1.78758028020003,0.614041618698273
"SPATA5",269.047792042235,367.940128145505,299.649207032809,260.366273837769,460.950192263544,412.51866401959,371.027481877326,520.583777038679,351.738180532336,360.022835351686,371.173290778377,368.424971218964
"SLC7A11",12.8117996210588,22.2519157566702,20.9851945365275,19.3102304453228,116.878218241739,85.414340561684,76.2340416908439,98.5620553794766,84.845786664376,120.601785415337,45.5241157945679,101.009846275866
"RAB33B",312.186469976826,382.112404631654,355.350370315687,328.415525927087,428.661803202751,351.300706497937,350.005863084894,389.743495275477,376.171062843496,406.94156840846,410.894599279664,395.722191378195
"COG6",615.640687054036,742.775216102935,665.069242234563,677.78908863083,592.516314936732,565.299490587634,620.669429560219,677.40244247063,783.555910310851,683.520558549013,854.032412306094,875.930369073086
"STOML3",0.674305243213621,0.313407264178454,0.322849146715807,3.54020891497585,0.93752581477331,0,0,0,0,0,0,0
"UFM1",853.333285286837,821.440439411727,824.556720712171,724.777316047782,916.275229638448,872.073896956125,842.827860067013,906.025766804467,633.808167313566,749.453952223881,710.783194605854,614.041618698273
"TRPC4",0,0,0,0,0,0,0,0,0,0,0,0
"POSTN",9.7774260265975,4.38770169849835,4.5198880540213,3.21837174088713,4.68762907386655,1.95605360064925,2.29029309800819,3.38701221235315,9.12683760931534,3.64455944936459,7.58735263242799,10.4387075178706
"SUPT20",1330.06709223887,1366.45567181806,1500.27998478836,1642.01326220062,1256.28459179624,1373.47563658922,1316.26416189813,1263.35555520772,1384.93338131932,1308.39684232189,941.438714631665,1273.82933798957
"EXOSC8",942.341577391035,980.337922350203,959.184814892663,940.086385513131,887.836946590324,898.48062056489,884.380320559447,942.605498697881,853.528331982268,888.609858472347,823.379507671085,821.28066500894
"AADAC",0,0,0,0,0,0,0,0,0,0,0,0
"SUCNR1",0,0,0,0,0,0,0,0,0,0,0,0
"MBNL1",665.876427673451,812.66503601473,847.156160982278,654.616812096443,1330.0366225584,1157.00570478403,1171.64851199533,1623.7336546021,1352.80015231407,1237.49359485243,966.932219476623,1499.48963286118
"P2RY1",24.949293998904,4.70110896267681,15.4967590423587,11.5861382671937,18.7505162954662,13.3663662711032,7.52524875059833,19.6446708316483,23.3241405571392,34.7889765621165,20.2582315285827,25.4827271759783
"DHX36",825.012465071865,1030.48308461876,1027.95168314313,941.051897035397,1260.34720366025,1103.21423076618,1139.9115933515,1437.10928170144,1168.9112760375,1135.11460668392,959.648360949492,1240.05704896116
"GFM1",499.9973378429,781.324309596885,711.882368508355,482.75576113307,885.336877750929,795.787806530804,673.346170814407,944.637706025293,705.470744097819,717.315564352211,755.396828084531,793.648792167517
"MFSD1",1298.03759318622,1907.08320252589,1892.86454719478,1348.8195966058,1403.47614471564,1256.76443841714,1229.56020890211,1611.20170941639,1326.43373255383,1405.80597669581,1387.57504941843,1300.54014840294
"IL12A",0,1.25362905671381,0,0,0,0.652017866883084,0,0,0,0,0,0
"SCHIP1",613.280618702788,773.175720728245,525.598410853334,548.732381821256,744.708005534932,720.153733972367,813.70841924948,879.607071548113,606.42765448562,579.816276035275,688.324630813867,630.927763212475
"IFT80",729.598273157138,870.958787151923,773.546555531074,827.443374582082,901.899833811924,897.502593764566,817.307451260636,1109.92390198813,1149.98153877373,973.760020152956,745.98851082032,1066.28327086955
"KPNA4",1221.16679545987,1554.81343758931,1353.38362303266,1269.64765177997,1699.10928497416,1510.39938863466,1670.60522263283,2041.35226038524,1716.52153259642,1402.16141724645,1436.74109447656,1848.8793139005
"PPM1L",115.643349211136,147.614821428052,134.628094180492,116.826894194203,169.692172473969,163.982493521096,140.035063706786,229.300726776308,186.255093434546,151.414878941783,144.463194121429,175.308882138357
"NMD3",439.309865953674,533.419163631728,507.196009490533,484.043109829425,730.645118313333,620.721009272696,603.655823689301,771.222680752812,537.469325881904,568.551274100875,544.164930797735,603.295890371053
"OTOL1",0,0,0,0,0,0,0,0,0,0,0,0
"SIS",0,0,0,0,0,0,0,0,0,0,0,0
"BCHE",0,0,0.645698293431614,0,0,0,0,0,0,0,0,0
"CCNA1",0,0,0,0,0,0,0,0,0,0,0,0
"SOHLH2",0,0.313407264178454,0.322849146715807,0,0,0,0,0,0,0,0,0
"SMAD9",55.9673351867305,119.721574916169,80.0665883855201,66.6202950363636,58.1266005159452,34.5569469448035,48.4233397864588,56.9018051675329,24.3382336248409,21.5360331098816,18.8166345284214,19.3423109889956
"DCLK1",1.34861048642724,1.88044358507072,2.58279317372646,0.96551152226614,1.87505162954662,1.30403573376617,6.21650983745079,2.3709085486472,2.70424818053788,0.331323586305871,1.82096463178272,2.76318728414223
"NBEA",346.52546448748,556.858892919635,461.903502697772,408.96493385801,613.73877429715,458.371820508143,441.215149789429,660.43351128674,675.298095023468,479.756552970902,392.348074504957,666.235156287626
"TM4SF1",156.101663803953,147.92822869223,159.164629330893,132.59691572455,164.692034795178,125.839448308435,160.974886317147,173.076324051246,93.2965622285569,94.4272220971734,97.1181136950783,94.8694300888831
"TM4SF4",0.33715262160681,0,0,0,0,0,0,0,0,0,0,0
