"Gene.names","Podo","PT.A","PT.B","PT.C","DL","tAL","TAL","DCT","CNT","PC","IC.PC","IC.A","IC.B","vSMC","Mono","Macro","NKcell","Tcell","Bcell","AVR","AEA.DVR","GC","Peri","Mesangial"
"RP11-38L15.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTPN20",0,13.4574977615695,4.42196960843459,1.11674321941436,0,3.33145938742791,3.95093274244015,4.82045027826049,2.22140606118048,3.14404768891535,4.55184229747867,2.63903900714074,8.69104214286335,1.17930925498317,1.69835514304396,0.690401758591359,0,0,0,0,0,0.712970792438517,0,0
"GDF10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5488048981514
"GDF2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF488",0,0,0,0,0,0,4.15887657098963,2.75454301614885,1.48093737412032,0,0.303456153165245,0.164939937946297,0,0,0,0,0,0,0,0,0,0,0,0
"ANXA8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM25G",0,0,0,0,0,0.832864846856976,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-144G6.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AGAP9",0,1.28166645348281,3.15854972031042,3.35022965824307,2.93796199452364,6.24648635142732,9.14952845617719,11.362489941614,5.18328080942113,3.14404768891535,6.0691230633049,3.46373869687223,0,1.17930925498317,0,2.07120527577408,0,0,0,2.62244475539147,6.07316008943429,2.13891237731555,7.11325246355644,0
"LINC00864",0,56.3933239532438,2.52683977624834,0,1.46898099726182,0.832864846856976,4.57476422808859,0.344317877018607,2.22140606118048,2.09603179261023,2.42764922532196,0,0,2.35861850996634,0,2.07120527577408,0,0,0,1.87317482527962,1.40149848217714,2.85188316975407,0,0
"ABC7-42404400C24.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH17-360D5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467166160725715,0,0,0
"CH17-360D5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH17-360D5.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM25C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRMPD2",0,0.128166645348281,0,0,1.46898099726182,0.832864846856976,1.03971914274741,0.688635754037213,1.48093737412032,0,0,0,0,1.17930925498317,0,0,0,0,0,0,0,0,0,0
"MAPK8",0,15.3799974417938,24.6366878184213,33.5022965824307,10.2828669808327,39.5610802257064,15.1798994841122,18.2488474819862,31.840153543587,22.0083338224074,27.9179660912025,18.1433931740926,13.036563214295,12.9724018048149,13.5868411443517,20.0216509991494,22.5687783520278,12.965695363208,14.9354043760735,19.481018182908,20.0881449112057,15.6853574336474,42.6795147813386,7.84960163271714
"ARHGAP22",0,0.128166645348281,1.89512983218625,3.35022965824307,0,1.66572969371395,1.03971914274741,1.72158938509303,0,1.04801589630512,0.303456153165245,0.329879875892593,0,3.53792776494951,3.39671028608792,10.3560263788704,0,2.5931390726416,0,1.49853986022369,1.40149848217714,0,0,0
"RP11-534L6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WDFY4",0,0.512666581393125,0,1.11674321941436,1.46898099726182,0,0,0,0,0,0,0,0,0,0,11.0464281374618,0,0,14.9354043760735,0,0,0,0,0
"LRRC18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84960163271714
"RP11-523O18.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VSTM4",0,6.92099884880719,7.58051932874501,1.11674321941436,1.46898099726182,0,0.207943828549482,0,0.740468687060162,3.14404768891535,7.58640382913112,10.0613362147241,0,18.8689480797307,0,0.690401758591359,4.51375567040556,0,0,6.3687944059507,10.2776555359657,1.42594158487703,30.8240940087446,7.84960163271714
"FAM170B-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM170B",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf128",0,2.0506663255725,0.631709944062084,0,1.46898099726182,0.416432423428488,0.415887657098963,0.344317877018607,0,0,0,0.164939937946297,0,3.53792776494951,3.39671028608792,39.3529002397075,36.1100453632445,5.18627814528321,14.9354043760735,4.87025454572701,10.7448216966914,0.712970792438517,11.8554207725941,0
"C10orf71-AS1",0,0,0,0,0,0,0,0,0,0,0,1.15457956562408,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf71",0,0,0,0,0,0,0,0,0.740468687060162,0,0,0.329879875892593,4.34552107143168,0,0,0,0,0,0,0,0,0,0,0
"DRGX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-123B3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC6",0,1.15349980813453,2.52683977624834,0,4.40694299178546,2.08216211714244,3.74298891389067,4.47613240124189,0,4.19206358522046,5.15875460380916,3.62867863481852,0,2.35861850996634,6.79342057217585,5.52321406873088,4.51375567040556,0,0,1.87317482527962,3.27016312508,3.56485396219258,0,0
"PGBD3",0,0.128166645348281,0,0,0,0,0,0,0,0,0.303456153165245,0,0,0,0,0.690401758591359,0,0,0,0,0,0,0,0
"ERCC6-PGBD3",0,0.128166645348281,0.631709944062084,0,0,0,0,0,0,0,0.303456153165245,0,4.34552107143168,0,0,0,0,0,0,0.749269930111847,0,0,0,0
"CHAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLC18A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf53",0,0,0,1.11674321941436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OGDHL",19.8720241643814,48.3188252963021,20.8464281540488,4.46697287765743,7.3449049863091,53.719782622275,167.810669639432,212.44413012048,148.834206099092,49.2567471263404,200.281061089062,186.217189941369,152.093237500109,3.53792776494951,1.69835514304396,1.38080351718272,4.51375567040556,7.77941721792481,14.9354043760735,2.24780979033554,4.20449544653143,2.85188316975407,7.11325246355644,7.84960163271714
"PARG",39.7440483287628,21.0193298371181,16.4244585456142,14.5176618523866,2.93796199452364,7.0793511982843,7.07009017068237,8.95226480248377,8.14515555766178,5.24007948152558,6.0691230633049,7.58723714552964,17.3820842857267,3.53792776494951,3.39671028608792,4.83281231013952,4.51375567040556,12.965695363208,0,8.61660419628624,8.87615705378858,3.56485396219258,4.74216830903762,7.84960163271714
"TIMM23B",0,2.56333290696563,12.0024889371796,7.8172025359005,4.40694299178546,7.49578362171279,4.15887657098963,6.19772178633492,3.70234343530081,1.04801589630512,6.67603536963539,7.42229720758334,4.34552107143168,4.71723701993268,1.69835514304396,4.14241055154816,13.5412670112167,5.18627814528321,0,6.3687944059507,5.60599392870858,4.99079554706962,7.11325246355644,0
"LINC00843",0,0,0,1.11674321941436,0,0,0.207943828549482,0,0,0,0,0,0,0,0,0,4.51375567040556,0,0,0.374634965055924,0,0,0,0
"AGAP6",0,0.768999872089688,8.84393921686918,5.58371609707179,1.46898099726182,3.74789181085639,6.03037102793497,7.23067541739074,1.48093737412032,3.14404768891535,5.15875460380916,3.62867863481852,0,2.35861850996634,1.69835514304396,2.76160703436544,0,0,14.9354043760735,4.87025454572701,7.47465857161143,6.41673713194665,0,0
"FAM21A",0,6.1519989767175,18.9512983218625,17.8678915106297,7.3449049863091,13.3258375497116,14.5560679984637,11.362489941614,8.14515555766178,7.33611127413581,12.441702279775,13.36013497365,39.1096896428851,9.43447403986537,16.9835514304396,13.1176334132358,13.5412670112167,15.5588344358496,0,16.1093034974047,15.4164833039486,13.5464450563318,4.74216830903762,7.84960163271714
"ASAH2",0,0.512666581393125,1.26341988812417,0,1.46898099726182,0.416432423428488,0.207943828549482,0.688635754037213,0,2.09603179261023,0.60691230633049,1.15457956562408,4.34552107143168,0,0,0,0,0,0,0,0.934332321451429,0,0,0
"SGMS1",59.6160724931442,6.92099884880719,19.5830082659246,24.5683508271159,26.4416579507127,60.3827013971308,24.9532594259378,13.4283972037257,20.7331232376845,44.0166676448148,37.9320191456556,31.0087083339038,30.4186475000217,29.4827313745793,32.2687477178353,11.7368298960531,18.0550226816222,7.77941721792481,14.9354043760735,15.7346685323488,15.8836494646743,14.2594158487703,7.11325246355644,7.84960163271714
"RP11-512N4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SGMS1-AS1",0,3.07599948835875,1.89512983218625,13.4009186329723,2.93796199452364,3.33145938742791,7.48597782778134,2.75454301614885,2.96187474824065,1.04801589630512,3.03456153165245,3.79361857276482,0,3.53792776494951,0,1.38080351718272,0,2.5931390726416,0,5.24488951078293,5.13882776798286,3.56485396219258,9.48433661807525,0
"ASAH2B",19.8720241643814,4.48583258718985,6.31709944062084,1.11674321941436,4.40694299178546,3.74789181085639,2.07943828549482,3.09886089316746,2.22140606118048,2.09603179261023,3.33801768481769,3.46373869687223,0,2.35861850996634,0,0.690401758591359,0,0,0,1.49853986022369,0.934332321451429,4.2778247546311,0,0
"A1CF",0,60.4946566043888,19.5830082659246,1.11674321941436,1.46898099726182,0,0,0,0.740468687060162,0,0,0.49481981383889,4.34552107143168,0,0,0,0,2.5931390726416,0,1.49853986022369,0.934332321451429,2.13891237731555,0,0
"RP11-96B5.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRKG1",19.8720241643814,0,0,4.46697287765743,1.46898099726182,5.83005392799883,8.10980931342978,1.03295363105582,8.88562424472194,6.28809537783069,15.7797199645927,14.5147145392741,0,62.5033905141081,0,0,0,0,0,4.49561958067108,12.1463201788686,9.98159109413924,11.8554207725941,0
"RP11-96B5.3",19.8720241643814,0,0,0,1.46898099726182,0.832864846856976,1.03971914274741,0.344317877018607,2.22140606118048,0,4.24838614431343,3.13385882097963,0,0,0,0.690401758591359,0,0,0,0,0.467166160725715,0.712970792438517,0,0
"RP11-40C11.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CSTF2T",19.8720241643814,6.1519989767175,12.6341988812417,11.1674321941436,29.3796199452364,10.4108105857122,9.98130377037512,11.0181720645954,5.92374949648129,11.5281748593563,9.40714074812259,11.2159157803482,8.69104214286335,9.43447403986537,5.09506542913189,7.59441934450495,18.0550226816222,31.1176688716993,14.9354043760735,19.1063832178521,19.62097875048,26.3799193202251,9.48433661807525,31.3984065308686
"PRKG1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DKK1",0,0,0,0,0,0,0.415887657098963,0,0,0,0.303456153165245,0,0,0,0,6.21361582732224,0,10.3725562905664,0,0.374634965055924,0.467166160725715,1.42594158487703,2.37108415451881,133.443227756191
"LINC01468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-556E13.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21361582732224,0,0,0,0,0,0,0,0
"MBL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-319F12.2",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-71J2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCDH15",0,2.17883297092078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67166160725715,0,0,0
"RP11-257I14.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-598C10.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-598C10.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MTRNR2L5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZWINT",0,4.61399923253813,3.79025966437251,3.35022965824307,2.93796199452364,5.41362150457035,4.15887657098963,4.82045027826049,6.66421818354145,7.33611127413581,4.85529845064392,5.11313807633519,4.34552107143168,4.71723701993268,0,2.76160703436544,0,2.5931390726416,0,1.49853986022369,0.467166160725715,4.99079554706962,0,0
"IPMK",0,4.22949929649328,6.94880938468293,15.634405071801,1.46898099726182,8.32864846856976,3.74298891389067,5.50908603229771,4.44281212236097,1.04801589630512,3.94492999114818,3.79361857276482,17.3820842857267,5.89654627491586,20.3802617165275,17.9504457233753,9.02751134081112,5.18627814528321,14.9354043760735,12.3629538468455,7.00749241088572,7.84267871682369,9.48433661807525,7.84960163271714
"CISD1",39.7440483287628,366.300272405388,118.761469483672,67.0045931648614,149.836061720706,100.360214046266,143.065354042043,129.463521758996,108.848896997844,86.9853193933246,123.506654338255,142.343166447654,165.129800714404,40.0965146694278,27.1736822887034,29.6872756194285,31.5962896928389,36.3039470169825,14.9354043760735,36.3395916104246,35.5046282151543,42.0652767538725,28.4530098542257,47.0976097963028
"RP11-179B15.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-179B15.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UBE2D1",99.3601208219069,24.60799590687,63.8027043502705,58.0706474095466,27.9106389479746,94.9465925416953,13.5163488557163,13.084079326707,45.1685899106699,33.5365086817637,77.0778629039722,64.4915157370019,312.877517143081,62.5033905141081,331.179252893573,118.749102477714,58.6788237152723,31.1176688716993,74.6770218803674,67.4342937100663,38.7747913402343,29.9447732824177,73.5036087900832,31.3984065308686
"TFAM",39.7440483287628,37.2964937963499,41.6928563080976,33.5022965824307,27.9106389479746,32.8981614508506,30.5677427967738,32.365880439749,34.8020282918276,25.1523815113228,36.4147383798294,31.17364827185,52.1462528571801,22.4068758446803,10.1901308582638,20.7120527577408,58.6788237152723,28.5245297990577,29.870808752147,40.0859412609838,36.4389605366057,34.9355688294873,45.0505989358574,39.2480081635857
"BICC1",0,49.0878251683917,138.344477749596,119.491524477336,185.091605654989,111.187457055406,59.0560473080528,66.4533502645911,73.306400018956,55.5448425041711,34.5940014608379,13.5250749115963,0,4.71723701993268,1.69835514304396,2.07120527577408,4.51375567040556,0,0,0.749269930111847,1.40149848217714,1.42594158487703,4.74216830903762,94.1952195926057
"LINC00844",0,10.7659982092556,5.05367955249668,3.35022965824307,36.7245249315455,2.08216211714244,9.98130377037512,1.72158938509303,5.92374949648129,7.33611127413581,3.03456153165245,0.329879875892593,0,11.7930925498317,0,0,0,0,0,0,0.934332321451429,2.13891237731555,0,15.6992032654343
"PHYHIPL",0,62.0326563485682,48.0099557487184,27.9185804853589,123.394403769993,12.4929727028546,9.35747228472667,1.72158938509303,6.66421818354145,2.09603179261023,2.12419307215671,0.659759751785186,8.69104214286335,1.17930925498317,5.09506542913189,2.07120527577408,0,0,0,0.749269930111847,2.33583080362857,0.712970792438517,2.37108415451881,0
"FAM13C",0,0.256333290696563,0,1.11674321941436,0,0.416432423428488,0,0.344317877018607,1.48093737412032,0,22.1522991810629,43.7090835557686,13.036563214295,53.0689164742427,0,0,0,0,0,12.3629538468455,12.1463201788686,0,45.0505989358574,0
"RP11-443O13.3",0,0,0,0,1.46898099726182,0,0.207943828549482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-135D11.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37108415451881,0
"SLC16A9",19.8720241643814,292.476284684778,87.1759722805676,6.70045931648615,1.46898099726182,8.32864846856976,4.57476422808859,3.09886089316746,1.48093737412032,5.24007948152558,1.51728076582622,0.989639627677779,4.34552107143168,15.3310203147812,6.79342057217585,2.76160703436544,0,2.5931390726416,0,2.99707972044739,34.5702958937029,4.2778247546311,4.74216830903762,0
"MRLN",0,57.6749904067266,3.79025966437251,0,0,0.416432423428488,0,0,0,0,0,0,0,3.53792776494951,1.69835514304396,1.38080351718272,0,0,0,0.374634965055924,0.934332321451429,0,0,0
"CCDC6",59.6160724931442,35.2458274707774,48.6416656927805,31.268810143602,5.87592398904728,29.1502696399942,22.873821140443,26.5124765304327,12.5879676800227,15.7202384445767,13.3520707392708,8.90675664910001,8.69104214286335,22.4068758446803,13.5868411443517,20.0216509991494,40.62380103365,20.7451125811328,74.6770218803674,19.481018182908,16.3508156254,19.9631821882785,18.9686732361505,7.84960163271714
"LINC01553",0,0,0,0,1.46898099726182,0,0.207943828549482,0,0,0,0,0,0,0,0,0,4.51375567040556,0,0,0,0,0,0,0
"ANK3",0,36.5274939242602,110.549240210865,117.258038038508,11.7518479780946,106.190267974264,111.249948273973,109.148767014898,37.0234343530081,69.1690491561376,51.5875460380916,41.3999244245204,30.4186475000217,8.2551647848822,0,5.52321406873088,4.51375567040556,12.965695363208,14.9354043760735,7.8673342661744,78.0167488411943,4.2778247546311,4.74216830903762,0
"RP11-388P9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-388P9.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-131N11.4",0,0.128166645348281,0,0,1.46898099726182,0,0,0,0,5.24007948152558,0,0.49481981383889,0,0,0,0,0,0,0,0,0,0,0,0
"CDK1",0,0.384499936044844,0.631709944062084,4.46697287765743,1.46898099726182,0.832864846856976,1.45560679984637,1.03295363105582,1.48093737412032,7.33611127413581,0.303456153165245,0.659759751785186,0,0,25.4753271456594,11.0464281374618,4.51375567040556,5.18627814528321,0,8.99123916134217,3.73732928580572,8.5556495092622,11.8554207725941,0
"RHOBTB1",0,26.6586622324425,21.4781380981109,5.58371609707179,0,5.41362150457035,0.623831485648445,0.688635754037213,0.740468687060162,1.04801589630512,1.82073691899147,2.30915913124815,0,8.2551647848822,1.69835514304396,4.83281231013952,0,0,0,11.6136839167336,6.54032625016,36.3615104143644,2.37108415451881,0
"LINC00845",0,7.68999872089688,1.89512983218625,0,0,0,0,0.344317877018607,0,0,0,0.329879875892593,4.34552107143168,1.17930925498317,0,0,0,0,0,0,0,0,0,0
"TMEM26",0,1.53799974417938,1.26341988812417,0,0,0.832864846856976,0.415887657098963,0,0,0,0.303456153165245,0.329879875892593,0,1.17930925498317,0,0.690401758591359,0,0,0,3.37171468550331,2.33583080362857,32.0836856597333,7.11325246355644,0
"TMEM26-AS1",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf107",0,0.384499936044844,0.631709944062084,8.93394575531486,1.46898099726182,4.58075665771337,1.45560679984637,0.344317877018607,0.740468687060162,5.24007948152558,0,0.164939937946297,0,3.53792776494951,0,0,0,0,0,2.99707972044739,2.80299696435429,10.6945618865778,0,0
"RP11-63A2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-491H19.1",0,0.128166645348281,0.631709944062084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARID5B",933.985135725925,121.117479854126,312.06471236667,648.827810479742,389.279964274382,488.058800258188,169.058332610729,57.5010854621073,186.598109139161,135.19405062336,116.527162815454,50.636560949513,39.1096896428851,372.661724574682,56.0457197204507,45.5665160670297,126.385158771356,352.666913879258,298.70808752147,173.081353855837,224.706923309069,149.01089561965,573.802365393553,784.960163271714
"RTKN2",0,0.384499936044844,1.89512983218625,2.23348643882872,1.46898099726182,2.91502696399942,1.03971914274741,0,1.48093737412032,6.28809537783069,2.12419307215671,0.329879875892593,0,2.35861850996634,0,0,0,28.5245297990577,0,0.374634965055924,0,0.712970792438517,0,0
"RP11-120C12.3",0,0.256333290696563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF365",0,1.15349980813453,1.26341988812417,0,0,0.832864846856976,0,0,1.48093737412032,1.04801589630512,0.60691230633049,0,0,0,0,0,9.02751134081112,7.77941721792481,0,0,0,0,0,0
"RP11-436D10.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
