"Gene.names","POD","PEC","PT_S1_S2","PT_S3","DTL1","ATL","M_TAL","C_TAL","DCT1","DCT2","CNT","CNT_PC","CNT_IC_A","CCD_PC","IC_A","IC_B","PC","IMCD","FIB","MYOF","VSMC","VSMC_P","MON","ncMON","MDC","MAC_M2","MAST","NK1","NKT","T","T_CYT","B","PL","EC_AVR","EC_AEA","EC_PTC","EC_GC","EC_LYM","MC","REN"
"MCM3",16.398281460103,11.7114095746097,8.67708164380542,12.7829415724378,16.6037016157758,16.0377850215107,11.9428690611937,14.371503487195,13.5041544566603,12.8775684120822,11.1846760212703,16.6875956929316,15.5287289573591,15.9487442800493,9.72212770153623,13.6855632361978,11.7417254337897,35.7454926757486,7.73178439919203,5.48790192021688,22.535719114797,17.5747493401375,10.5570707705089,5.50830652624157,7.0761794677791,11.9180633147114,15.1890274465726,16.0766893809447,14.508472303004,13.537058094683,20.0220606704842,11.1758141077666,6.3021502936802,20.0181028573407,18.5090337098668,13.1745338456519,18.3374227757889,10.0246160015148,7.69897026272736,0
"PAQR8",0,10.6467359769179,2.47916618394441,5.71152708555732,7.51654059633092,4.48114581483387,6.24463741761762,5.73639629637506,7.9095761817582,7.57504024240129,4.86290261794362,5.00627870787947,5.17624298578636,5.46392165149838,4.72217631217474,4.10566897085933,6.76425486946583,30.9307936622804,7.73178439919203,5.48790192021688,0,9.2498680737566,5.17081017331048,3.67220435082771,4.82466781894029,4.25645118382549,7.5945137232863,3.57259764020994,4.51374693871234,7.0441705017581,4.24710377858756,7.82306987543661,0.787768786710025,3.24617884173093,5.49486938261672,8.78302256376795,2.36611906784373,10.0246160015148,7.69897026272736,0
"EFHC1",40.2503272202528,34.0695551261372,7.91426127951483,12.5109640921732,22.3252474428336,22.4057290741693,18.1875064788113,18.3991859931604,11.5749895342803,18.9376006060032,21.1536263880548,13.6282031492274,16.1757593305824,24.3661370945198,12.3609909348104,8.21133794171866,22.0795489135394,42.6027912706881,9.66473049899004,26.0675341210302,4.50714382295939,18.0372427438254,10.341620346621,7.34440870165543,8.14832787198805,8.93854748603352,30.3780548931452,14.2903905608398,15.4757037898709,10.5356289243686,14.5614986694431,18.5518514188925,6.3021502936802,12.9847153669237,18.7982373615835,17.7490247642811,13.0136548731405,18.9353857806391,19.2474256568184,0
"TRAM2",31.3058100601966,9.58206237922609,3.52804418484396,4.62361716449878,7.85310211556962,6.36794405265865,5.93240554673674,4.82101390865564,2.89374738357007,2.65126408484045,7.53749905781262,4.17189892323289,1.29406074644659,5.75926876779559,2.63886323327412,2.73711264723955,4.97747056432392,13.714597189879,15.4635687983841,17.8356812407049,40.5642944066345,6.01241424794179,7.54076483607778,9.18051087706929,4.93188265936119,5.10774142059058,0,7.14519528041989,5.48097842557928,4.22650230105486,4.24710377858756,4.9173582074173,7.87768786710025,11.3616259460582,14.7493862375501,11.1617578414551,17.1543632418671,5.56923111195268,11.548455394091,0
"TRAM2-AS1",13.4167757400843,6.38804158615073,6.57932564200631,5.71152708555732,4.26311257702351,4.83492048442601,4.44930416005255,5.09562862497147,4.62999581371212,7.57504024240129,5.83548314153235,4.17189892323289,2.91163667950483,3.83951251186372,2.63886323327412,5.47422529447911,4.33933331248752,6.71139862483442,7.73178439919203,2.74395096010844,4.50714382295939,4.6249340368783,3.66265720609492,3.67220435082771,3.00201553178507,2.97951582867784,15.1890274465726,3.1260229351837,3.2241049562231,3.67521939222162,3.03364555613397,6.48197218250462,4.72661272026015,4.86926826259639,4.33805477575004,4.39151128188397,4.73223813568746,6.68307733434322,7.69897026272736,51.6849286747984
"TMEM14A",47.7040915202996,40.4575967122879,39.5713063975742,32.6372976317561,39.7142592701663,37.6180398666317,33.7210420551352,46.9896292362638,40.319546877743,28.4064009090048,27.4753997913815,36.4345839295672,23.9401238092619,39.2811664675289,22.0831186363466,24.634013825156,43.0104507737733,32.6815933035415,32.8600836965661,39.7872889215724,9.01428764591878,43.0118865429682,22.8377449321213,16.5249195787247,10.1854098399851,25.5387071029529,22.7835411698589,26.7944823015746,34.4979230315872,24.7464772409589,26.0893517827521,31.9628283482124,20.4819884544607,38.413116293816,35.5720491611503,26.532047328049,12.4221251061796,26.7323093373729,15.3979405254547,51.6849286747984
"GSTA2",95.4081830405992,109.661380562254,1244.92283452224,605.965826029605,251.299267698228,160.967474664427,198.033064106199,213.650249293714,45.7212086604072,87.1129627876148,118.897969008722,112.085017737524,76.9966144135721,122.421379705193,79.5825596140037,46.5309150030724,181.741489323007,0,1.93294609979801,23.3235831609217,94.6500202821472,149.847862794857,128.839353484986,135.871560980625,18.9770267544985,98.7496674647513,68.3506235095767,70.1122286891201,141.860618073817,78.8947096196907,68.5603895686277,104.158587484385,68.5358844437722,161.767912279591,201.285741594802,117.838886063887,36.0833157846169,150.369240022722,34.6453661822731,0
"GSTA1",128.204745960805,129.890178918398,2335.5652503667,704.965628845932,419.131278625258,320.166075980893,362.423144124983,365.573212908881,103.210323347333,135.593220338983,136.161273302421,227.785681208516,73.437947360844,164.508343777546,117.221082572808,212.126230161065,373.693174675396,0,21.2624070977781,85.0624797633617,180.285752918376,265.933707120502,155.55520604709,192.790728418455,23.8016945734388,166.001596169194,144.29576074244,106.731354501272,261.474911949694,134.3292687857,94.0430122401531,186.859611881857,124.467468300184,227.232518921165,378.56758009712,206.035070975056,96.4193520146321,320.787712048475,69.2907323645462,0
"GSTA5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSTA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSTA4",68.5746315604306,27.6815135399865,22.6939058376449,26.3818155856695,27.2614830583345,27.9481988977796,30.5206653786061,34.7845307333382,21.2208141461805,25.3763848120443,23.5850776970266,25.8657733240439,25.2341845557085,24.9568313271142,16.9442797083917,8.21133794171866,27.3122743785979,16.4866966218759,42.5248141955562,43.9032153617351,31.5500067607157,24.512150395455,13.57337670494,20.1971239295524,5.46795686146567,18.3027400904496,15.1890274465726,10.7177929206298,22.5687346935617,17.0285165172935,14.5614986694431,20.3399816761352,17.3309133076206,29.2156095755783,28.0527542165169,27.4469455117748,24.2527204453983,20.0492320030297,57.7422769704552,0
"ICK",16.398281460103,11.7114095746097,6.10256291432469,6.25548204608658,8.63841232712658,7.193418281707,9.36695612642643,8.3910052207614,6.36624424385416,6.06003219392103,6.32177340332671,5.84065849252604,6.1467885456213,6.94065723298443,5.83327662092174,9.57989426533844,7.40239212130223,13.714597189879,9.66473049899004,5.48790192021688,36.0571505836751,8.32488126638094,6.67896314052603,7.34440870165543,6.75453494651641,8.93854748603352,7.5945137232863,11.6109423306823,6.1257994168239,8.02422900635053,10.3143948908555,8.04658615759194,7.08991908039023,8.65647691128247,8.09770224806675,10.0638800209841,15.9713037079452,7.79692355673376,7.69897026272736,0
"FBXO9",76.0283958604774,47.9103118961304,49.0112084056702,45.9641941647232,45.3236179241446,41.1557865625531,49.6448674700601,45.2198899533396,43.0203777690751,51.1315216362087,51.0604774884081,49.5065338890303,43.3510350059608,49.4706419797826,40.1384986534853,36.951020737734,46.3287644833226,44.061790971739,25.1282992973741,32.9274115213013,40.5642944066345,46.249340368783,42.8746343536994,40.3942478591049,31.0923037220597,34.902899707369,45.5670823397178,41.9780222724668,40.9461329440334,35.6496281045497,33.3701011174737,43.5856750202897,30.722982681691,42.2003249425021,42.2237331506337,41.9023368146429,42.5901432211872,45.667695118012,50.0433067077278,103.369857349597
"AL512347.1",0,0,0,0.271977480264634,0,0,0.0780579677202203,0,0.192916492238005,0,0,0.278126594882193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GCM1",0,0,0.28605763660897,1.35988740132317,0.336561519238698,0.117924889864049,0.0780579677202203,0.36615295508777,0.578749476714015,0.757504024240129,0.972580523588725,1.11250637952877,0,0.29534711629721,0.138887538593375,0,0,0,0,0,4.50714382295939,0.46249340368783,0,0,0,0.425645118382549,0,0,0,0.061253656537027,0,0,0,0,0,0.182979636745166,0,0,0,0
"ELOVL5",41.7410800802621,12.7760831723015,24.9823669305167,20.9422659803768,23.3349320005497,27.9481988977796,19.0461441237337,15.9886790388326,10.9962400575663,18.5588485938832,24.0713679588209,26.7001531086905,21.999032689592,17.7208269778326,13.8887538593375,26.0025701487758,23.1005685164777,7.586798445465,32.8600836965661,34.2993870013555,49.5785820525533,36.5369788913386,49.9844983420013,36.7220435082771,49.211611753191,38.7337057728119,37.9725686164315,41.0848728624144,31.5962285709864,39.4473548098454,40.6508504521952,52.9733588708136,18.9064508810406,27.0514903477577,42.5129368023504,32.2044160671491,29.5764883480466,34.5292328941066,57.7422769704552,51.6849286747984
"AL034374.1",0,0,0.0953525455363233,0.271977480264634,0.112187173079566,0.353774669592147,0.0780579677202203,0.0305127462573142,0,0,0,0.556253189764385,0,0.147673558148605,0,0,0.12762745036728,0,0,0,0,0,0,0,0,0,0,0,0,0.061253656537027,0,0,0,0,0,0,0,1.11384622239054,0,0
"GCLC",11.9260228800749,13.8407567699932,25.363777112662,19.310401098789,17.3890118273327,13.6792872242297,13.7382023187588,12.4492004729842,19.0987327315625,15.1500804848026,15.3181432465224,11.9594435799343,11.970061904631,9.74645483780792,9.58324016294286,6.84278161809888,15.1876665937063,9.19169811662106,3.86589219959601,4.11592644016266,9.01428764591878,18.4997361475132,15.5124305199314,16.5249195787247,8.57718723367164,16.6001596169194,0,10.7177929206298,12.5740093292701,10.3518679547576,5.46056200104115,12.5169118006986,7.87768786710025,15.1488345947443,13.3033679789668,14.2724116661229,10.0560060383359,13.3661546686864,3.84948513136368,0
"AL033397.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37197548005422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AL033397.1",0,1.06467359769179,0.476762727681616,4.35163968423415,0.112187173079566,0.117924889864049,0.234173903160661,0.244101970058513,0.192916492238005,0.378752012120064,0,0.556253189764385,0.323515186611648,0.147673558148605,0.138887538593375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32241049562231,0,0,0,0,0,0.289203651716669,0,0,0,0,0
"LINC01564",0,0,1.43028818304485,1.90384236185244,0.224374346159132,0.235849779728098,0.156115935440441,0.244101970058513,0.578749476714015,0,0.243145130897181,0.834379784646578,0.647030373223295,0.443020674445814,0,0,0,0,0,0,0,0,0.215450423887936,0,0,0.851290236765097,0,1.33972411507873,0,0.367521939222162,0,0.447032564310664,0,0,0.867610955150009,0,0.591529766960933,0,0,0
"KLHL31",0,0,0.28605763660897,0.271977480264634,0.673123038477396,0.353774669592147,0.312231870880881,0.213589223801199,0.192916492238005,0.757504024240129,0.486290261794362,0.556253189764385,0.970545559834943,0.738367790743024,0,1.36855632361978,1.40390195404008,3.20979934231211,0,0,0,0.46249340368783,0,0,0,0,0,0,0,0.122507313074054,1.21345822245359,0,0,0,0,0.182979636745166,0,0,0,0
"AL590652.1",4.47225858002809,9.58206237922609,2.66987127501705,3.80768472370488,8.18966363480832,5.18869515401816,8.19608661062313,6.62126593783718,4.24416282923611,8.33254426664142,6.07862827242953,9.45630422599455,5.82327335900966,18.7545418848728,4.99995138936149,5.47422529447911,7.27476467093495,10.2129979073567,1.93294609979801,2.74395096010844,4.50714382295939,1.84997361475132,2.15450423887936,5.50830652624157,1.07214840420895,2.97951582867784,7.5945137232863,4.01917234523619,6.1257994168239,2.63390723109216,5.46056200104115,3.12922795017464,5.51438150697018,3.78720864868608,10.1221278100834,5.48938910235497,3.5491786017656,4.45538488956215,0,51.6849286747984
"LRRC1",23.8520457601498,21.2934719538358,11.6330105554314,13.0549190527024,15.4818298849801,14.1509867836859,16.3921732212463,12.8763789205866,7.13791021280618,12.4988163999621,19.9379007335689,14.1844563389918,18.7638808234756,23.923116420074,7.91658969982236,9.57989426533844,21.5690391120703,24.6570949477612,3.86589219959601,0,31.5500067607157,8.78737467006877,6.89441356441397,7.34440870165543,2.03708196799701,5.95903165735568,15.1890274465726,6.2520458703674,13.8636513117593,9.18804848055405,4.24710377858756,7.59955359328128,8.66545665381028,35.7079672590402,10.1221278100834,15.3702894865939,5.91529766960933,21.1630782254202,3.84948513136368,0
"AL033384.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLIP",0,2.12934719538358,0.476762727681616,1.08790992105854,0.56093586539783,0.235849779728098,0.390289838601101,0.518716686374341,0,0.378752012120064,0.729435392691544,0.278126594882193,0,0.590694232594419,0.138887538593375,2.73711264723955,0.51050980146912,0.437699910315288,0,0,22.535719114797,0.46249340368783,0.215450423887936,0,0.107214840420895,0.851290236765097,0,0,0.644820991244621,0.367521939222162,0.606729111226794,0.447032564310664,0,0,0.289203651716669,1.09787782047099,0,0,0,0
"AL033384.1",0,0,0.381410182145293,0.815932440793902,0.56093586539783,0.353774669592147,0.312231870880881,0.183076477543885,0.192916492238005,0,0.486290261794362,0.278126594882193,0.323515186611648,0.147673558148605,0,0,0.38288235110184,4.96059898357327,0,0,0,0,0.215450423887936,0,0,0.425645118382549,0,0.446574705026243,0.32241049562231,0.183760969611081,0.606729111226794,0.447032564310664,0,0,0,0,0,0,0,0
"MLIP-AS1",0,0,0,0,0,0,0,0.0305127462573142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223516282155332,0.787768786710025,0,0,0,0,0,0,0
"MLIP-IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TINAG",23.8520457601498,19.1641247584522,85.0544706184004,39.9806895989012,28.3833547891302,33.3727438315259,29.6620277336837,33.2283806742151,16.5908183324684,21.5888646908437,20.181045864466,32.8189381960987,25.2341845557085,18.4591947685756,15.8331793996447,23.2654575015362,32.5449998436564,0,3.86589219959601,4.11592644016266,13.5214314688782,25.8996306065185,19.6059885738022,22.0332261049663,4.93188265936119,32.7746741154562,7.5945137232863,8.48491939549862,24.5031976672956,14.7008775688865,13.9547695582163,21.6810793690672,39.3884393355013,27.5925201547129,32.1016053405503,19.3958414949876,7.68988697049213,17.8215395582486,3.84948513136368,0
"AL512363.1",0,0,0.0953525455363233,0,0.56093586539783,0.235849779728098,0.312231870880881,0.183076477543885,0.578749476714015,0,0,0.556253189764385,0,0,0.555550154373499,0,0.25525490073456,0,0,0,0,0,0.430900847775873,0,0,0.425645118382549,7.5945137232863,0,0.32241049562231,0.061253656537027,0,0,0,0,0,0.365959273490331,0,0,0,0
"FAM83B",8.94451716005617,14.905430367685,7.24679346076057,14.142828973761,16.4915144426962,14.7406112330061,21.5439990907808,16.8430359340374,10.9962400575663,26.1338888362844,34.0403183256054,20.3032414264001,30.4104275414949,33.0788770252875,14.8609666294911,30.1082391196351,16.4639410973791,22.6144953662899,7.73178439919203,4.11592644016266,4.50714382295939,11.5623350921957,7.75621525996571,14.6888174033109,2.4659413296806,10.6411279595637,7.5945137232863,13.8438158558135,8.70508338180238,11.5156874289611,9.70766577962871,16.5402048794945,8.66545665381028,8.65647691128247,13.8817752824001,13.1745338456519,3.5491786017656,14.480000891077,15.3979405254547,0
"HCRTR2",0,1.06467359769179,0.57211527321794,1.08790992105854,2.80467932698915,1.53302356823264,4.29318822461211,4.02768250596547,0.38583298447601,0,0.729435392691544,2.78126594882193,0.323515186611648,0.738367790743024,0.833325231560249,0,1.14864705330552,0,1.93294609979801,0,0,0.92498680737566,1.07725211943968,1.83610217541386,0.107214840420895,2.97951582867784,7.5945137232863,0,2.57928396497848,0.673790221907297,0.606729111226794,0.447032564310664,1.57553757342005,1.62308942086546,0.578407303433339,1.46383709396132,1.7745893008828,0,0,0
"GFRAL",0,0,0.190705091072647,0,0.112187173079566,0,0,0.0610254925146283,0.192916492238005,0,0,0,0,0,0.138887538593375,0,0.12762745036728,0,0,0,0,0,0,0,0.107214840420895,0.425645118382549,0,0,0,0,0,0,0.787768786710025,0,0.289203651716669,0,0.591529766960933,0,0,0
"HMGCLL1",2.98150572001872,4.25869439076715,1.33493563750853,1.35988740132317,2.01936911543219,1.88679823782479,1.71727528984485,1.22050985029257,3.47249686028409,6.06003219392103,3.16088670166336,2.22501275905754,0.970545559834943,0.590694232594419,1.24998784734037,1.36855632361978,1.14864705330552,0.437699910315288,1.93294609979801,0,0,11.0998416885079,2.80085551054317,9.18051087706929,0.107214840420895,0.851290236765097,0,1.33972411507873,0.644820991244621,1.77635603957378,3.03364555613397,1.34109769293199,0.787768786710025,0,1.15681460686668,2.01277600419682,0,2.22769244478107,0,0
"BMP5",0,0,0.667467818754263,0,2.35593063467089,1.17924889864049,2.18562309616617,1.18999710403525,0.38583298447601,0,2.43145130897181,8.62192444134797,2.91163667950483,0.590694232594419,4.86106385076812,0,1.65915685477464,0,3.86589219959601,0,22.535719114797,0.92498680737566,0.646351271663809,1.83610217541386,0,0,0,0.893149410052486,0,0.183760969611081,0,0.447032564310664,0.787768786710025,0.541029806955155,2.02442556201669,3.29363346141298,0,16.707693335858,3.84948513136368,0
"COL21A1",1.49075286000936,0,1.71634581965382,1.08790992105854,2.24374346159132,4.48114581483387,1.95144919300551,1.52563731286571,0.77166596895202,0.378752012120064,1.45887078538309,4.72815211299727,1.61757593305824,0.886041348891629,4.30551369639462,2.73711264723955,3.06305880881472,10.2129979073567,0,1.37197548005422,90.1428764591878,30.9870580470846,2.3699546627673,0,0.857718723367164,1.70258047353019,0,1.33972411507873,2.90169446060079,0.980058504592432,1.21345822245359,1.34109769293199,2.36330636013008,3.78720864868608,8.38690589978342,3.84257237164848,1.18305953392187,3.34153866717161,53.8927918390915,206.739714699194
"DST",523.254253863286,165.024407642227,57.4022324128666,62.5548204608658,83.9160054635153,106.486175547236,92.2645178453003,78.9669873139291,96.2653296267645,180.664709781271,84.3713604213219,62.3003572536111,70.2027954947275,57.1496670035101,101.943453327537,68.4278161809888,90.9983721118706,213.305756293651,224.221747576569,189.332616247482,247.892910262766,157.247757253862,82.7329627729676,40.3942478591049,51.7847679232925,85.9803139132748,15.1890274465726,53.1423898981229,56.7442472295266,65.3576515250078,28.5162682276593,73.3133405469488,42.5395144823414,103.336693128435,156.748379230435,94.7834518339957,56.7868576282496,90.2215440136335,281.012414589549,258.424643373992
"AL512422.1",1.49075286000936,1.06467359769179,0.0953525455363233,0,0.224374346159132,0.353774669592147,0,0.152563731286571,0,0.378752012120064,0,0,0.323515186611648,0.147673558148605,0.694437692966874,1.36855632361978,0.638137251836399,0,0,1.37197548005422,0,0.46249340368783,0.430900847775873,0,0.214429680841791,0,0,0,0,0.183760969611081,0,0.223516282155332,0,0.541029806955155,0.289203651716669,0.365959273490331,0,0,0,0
"BEND6",2.98150572001872,3.19402079307536,0,0,0.224374346159132,0.471699559456196,0.468347806321322,0.152563731286571,0,0,0,0.556253189764385,0,0.147673558148605,0.555550154373499,0,0.38288235110184,0,25.1282992973741,6.8598774002711,0,0.46249340368783,0,0,1.92986712757612,0,0,0,0.967231486866931,0.245014626148108,0,0.670548846465995,0,0,0,0.365959273490331,0,0,0,0
"KIAA1586",22.3612929001404,9.58206237922609,7.72355618844218,4.89559464476341,7.40435342325135,8.84436673980368,9.21084019098599,7.62818656432854,6.55916073609217,7.57504024240129,9.23951497409289,8.34379784646578,7.11733410545625,6.2022894422414,8.61102739278924,12.317006912578,7.53001957166951,18.237496263137,13.5306226985861,15.0917302805964,0,10.1748548811323,8.18711610774159,3.67220435082771,7.61225366988358,5.53338653897313,7.5945137232863,9.82464351057735,7.73785189493545,10.9644045201278,15.1682277806699,8.04658615759194,7.08991908039023,11.3616259460582,7.80849859635008,9.51494111074861,11.8305953392187,10.0246160015148,7.69897026272736,0
"ZNF451",52.1763501003277,39.3929231145961,23.2660211108629,35.0850949541378,34.4414621354267,32.9010442720697,37.936172312027,33.1978679279578,26.8153924210827,40.905217308967,30.1499962312505,30.5939254370412,34.9396401540579,40.7579020490149,32.9163466466298,28.7396827960153,41.0960390182641,41.5814914799524,19.3294609979801,24.695558640976,72.1143011673502,35.6119920839629,34.9029686698457,27.5415326312079,31.735592764585,25.9643522213355,7.5945137232863,44.6574705026243,33.5306915447203,34.3020476607351,29.7297264501129,35.0920562983871,16.5431445209105,34.6259076451299,40.1993075886171,42.8172349983687,69.8005125013901,37.8707715612782,46.1938215763642,0
"ZNF451-AS1",5.96301144003745,0,0.381410182145293,0.271977480264634,1.79499476927306,1.06132400877644,1.79533325756507,1.03743337274868,0.192916492238005,1.51500804848026,1.21572565448591,0.556253189764385,0.970545559834943,1.77208269778326,2.49997569468075,2.73711264723955,1.2762745036728,0,1.93294609979801,0,0,0.46249340368783,0.430900847775873,0,0.643289042525373,0.851290236765097,0,4.01917234523619,0.644820991244621,1.47008775688865,0.606729111226794,1.56461397508732,1.57553757342005,2.16411922782062,2.02442556201669,2.19575564094199,4.14070836872653,0,0,0
"BAG2",7.45376430004681,3.19402079307536,6.67467818754263,7.07141448688049,4.15092540394394,3.53774669592147,4.13707228917167,3.08178737198873,2.70083089133207,4.16627213332071,2.18830617807463,3.6156457334685,3.23515186611648,3.1011447211207,3.74996354202112,8.21133794171866,3.06305880881472,0.437699910315288,57.9883829939402,45.2751908417893,9.01428764591878,7.39989445900528,2.58540508665524,5.50830652624157,3.21644521262686,3.83080606544294,0,5.80547116534116,6.1257994168239,6.00285834062864,7.28074933472153,4.9173582074173,3.1510751468401,2.16411922782062,4.62725842746671,4.20853164513881,2.36611906784373,2.22769244478107,3.84948513136368,0
"RAB23",2.98150572001872,7.45271518384251,4.00480691252558,2.71977480264634,5.2727971347396,3.89152136551362,3.90289838601101,3.26486384953262,3.47249686028409,4.16627213332071,2.43145130897181,3.6156457334685,2.91163667950483,3.24881827926931,2.222200617494,4.10566897085933,4.97747056432392,2.77209943199683,17.3965148981821,17.8356812407049,9.01428764591878,3.23745382581481,2.15450423887936,1.83610217541386,1.17936324462985,1.27693535514765,0,2.67944823015746,2.57928396497848,2.32763894840702,0.606729111226794,5.36439077172796,1.57553757342005,2.16411922782062,5.49486938261672,3.11065382466781,7.68988697049213,4.45538488956215,11.548455394091,0
"PRIM2",19.3797871801217,22.3581455515275,8.96313928041439,10.8790992105854,18.8474450773671,16.5094845809669,17.4849847693293,12.2661239954403,7.13791021280618,24.9976327999243,17.0201591628027,11.1250637952877,14.5581833975241,18.4591947685756,15.8331793996447,21.8969011779164,15.3152940440736,7.73269841557009,11.597676598788,10.9758038404338,22.535719114797,25.4371372028306,16.1587817915952,12.852715227897,14.1523589355582,16.6001596169194,7.5945137232863,35.2794016970732,15.1532932942486,18.4373506176451,18.8086024480306,14.7520746222519,7.87768786710025,20.0181028573407,20.5334592718835,20.6766989522037,24.8442502123592,12.2523084462959,7.69897026272736,51.6849286747984
"AL021368.3",0,0,0.190705091072647,0,0.336561519238698,0.235849779728098,0.234173903160661,0.122050985029257,1.73624843014204,0.378752012120064,0.486290261794362,0.556253189764385,0.323515186611648,0.738367790743024,0.138887538593375,0,0.25525490073456,1.16719976084077,0,0,0,0,0,0,0.107214840420895,0.425645118382549,0,0.893149410052486,0,0.061253656537027,0.606729111226794,0.223516282155332,0,0,0.289203651716669,0,1.7745893008828,0,0,0
"AL021368.5",0,0,0,0.543954960529268,0.224374346159132,0.117924889864049,0.312231870880881,0.244101970058513,0,1.51500804848026,0.243145130897181,0.556253189764385,0.323515186611648,0.29534711629721,0.27777507718675,0,0.38288235110184,1.31309973094587,0,0,4.50714382295939,0,0.215450423887936,0,0.107214840420895,0.851290236765097,7.5945137232863,0.446574705026243,0,0.183760969611081,0,0.447032564310664,0,0,0.289203651716669,0.365959273490331,0.591529766960933,0,0,0
"AL021368.1",0,1.06467359769179,0.0953525455363233,0.271977480264634,0.336561519238698,0.117924889864049,0.468347806321322,0.427178447602398,0,0.378752012120064,0,0.556253189764385,0,0.29534711629721,0.138887538593375,1.36855632361978,0.51050980146912,0.729499850525481,0,0,0,0.46249340368783,0,0,0,0,0,0.446574705026243,0.32241049562231,0.122507313074054,0,0,0,0,0.289203651716669,0.548938910235497,0.591529766960933,0,0,0
"AL021368.2",2.98150572001872,13.8407567699932,2.95592891162602,4.35163968423415,5.72154582705786,4.71699559456196,8.03997067518269,5.94998552017626,4.43707932147411,5.68128018180097,4.61975748704644,6.67503827717262,2.91163667950483,5.02090097705256,4.16662615780124,8.21133794171866,7.27476467093495,17.2161964724013,11.597676598788,0,4.50714382295939,2.31246701843915,4.09355805387079,5.50830652624157,2.57315617010149,2.12822559191274,0,5.35889646031492,4.19133644309003,5.94160468409162,4.24710377858756,4.47032564310663,6.3021502936802,3.24617884173093,4.04885112403337,5.67236873910013,8.28141673745306,7.79692355673376,3.84948513136368,0
"AL445250.1",0,5.32336798845894,1.52564072858117,2.17581984211707,3.36561519238698,2.71227246687313,2.96620277336837,1.67820104415228,2.12208141461805,2.65126408484045,1.94516104717745,1.94688616417535,3.55866705272812,1.62440913963465,0.833325231560249,0,1.53152940440736,0,3.86589219959601,6.8598774002711,0,0.46249340368783,1.50815296721556,0,0.750503882946268,1.70258047353019,0,2.23287352513122,1.93446297373386,1.5925950699627,1.21345822245359,3.12922795017464,1.57553757342005,9.19750671823763,2.02442556201669,9.33196147400344,19.5204823097108,4.45538488956215,3.84948513136368,0
