"Gene.names","POD","PE","PT_S1_f","PT_S1_m","PT_S2_f","PT_S2_m","PT_S3_f","PT_S3_m","DTL_OM_cortex","DTL_OM_juxtmed","DTL_IM_upper","DTL_IM_lower","LOH_IM_1","LOH_IM_2","ATL_IM","TAL_OM_inner_stripe","TAL_OM_outer_stripe_cort","MD","DCT","CNT","PC_CNT","IC_non_A_B","ICA_CCD","PC_CCD","ICB_CCD","ICA_OMCD","PC_OMCD","ICA_IMCD","PC_IMCD_1","PC_IMCD_2","PC_deep_IMCD_1","Deep_IMCD_2","Pelvic_epithelium","Vascular","VSMC","Fibroblast","Macrophages","T_lymphocytes","B_lymphocytes","NK_myeloid"
"Nop9",327.758704042084,261.618980870145,123.828571725303,136.810396062915,96.5503235268169,108.256007036964,110.774786550833,232.69017768222,295.697599921147,162.43489913808,189.809507178596,160.451481295369,209.089540504826,150.808429630069,75.2901494133015,88.9555433141014,68.3296034921277,228.635882115339,110.899065057511,60.0051604437982,59.2975610913123,95.8427521657039,100.692969012746,118.247881720586,130.6469825213,20.4501068518083,166.71932880386,71.9717525265684,98.6825722414251,119.430595067456,102.037692723692,126.054963944963,162.970433328796,203.044396926415,143.41766291913,150.872230080151,146.845799251665,230.49919793878,216.607790157907,208.939899387668
"Cideb",0,716.009842381449,1760.22980452528,1918.52718199855,2237.30404862141,2546.43980731723,2330.88613367378,2373.43981235864,24.6414666600956,203.0436239226,0,4.86216609985965,0,0,0,138.375289599713,200.580448960762,228.635882115339,88.7192520460085,126.677560936907,88.9463416369685,109.534573903662,80.5543752101966,111.678554958331,37.3277092918,143.150747962658,71.4511409159401,71.9717525265684,24.6706430603563,2.00723689189002,0,0,9.58649607816445,21.607765213453,50.0294172973709,150.872230080151,28.2117545360342,17.7307075337523,18.8354600137311,34.5355205599451
"Ltb4r2",0,0,1.33149001855165,1.5908185588711,1.66466075046236,9.69456779435495,13.8468483188541,0,24.6414666600956,20.30436239226,0,0,0,1.75358639104731,0,0,2.20418075781057,0,0,0,0,0,0,6.56932676225475,0,0,7.93901565732668,28.7887010106273,0,1.00361844594501,0,0,19.1729921563289,0.34298040021354,0,0,0.723378321436774,0,0,3.45355205599451
"Ltb4r1",0,13.7694200457971,1.33149001855165,1.5908185588711,3.32932150092472,6.46304519623663,13.8468483188541,0,0,0,12.6539671452397,0,0,0,0,0,6.61254227343171,0,3.16854471592888,6.66724004931091,9.88292684855205,6.84591086897885,0,0,0,0,3.96950782866334,0,3.08383038254453,1.00361844594501,0,0,9.58649607816445,4.45874520277602,26.6823558919311,37.7180575200377,28.935132857471,106.384245202514,4.70886500343276,1498.84159230162
"Adcy4",81.9396760105211,13.7694200457971,15.9778802226198,4.77245567661331,4.99398225138708,11.3103290934141,18.4624644251389,0,0,0,12.6539671452397,4.86216609985965,0,7.01434556418924,0,13.1785990094965,17.6334460624846,0,15.8427235796444,6.66724004931091,9.88292684855205,0,0,13.1386535245095,18.6638546459,0,19.8475391433167,0,12.3353215301781,4.01447378378004,8.50314106030768,6.634471786577,19.1729921563289,665.038996014053,43.3588283243881,150.872230080151,49.1897258577006,30.3954986292897,18.8354600137311,75.9781452318793
"Ripk3",81.9396760105211,41.3082601373913,6.65745009275825,4.77245567661331,1.66466075046236,4.84728389717748,4.61561610628472,0,24.6414666600956,20.30436239226,0,4.86216609985965,20.9089540504826,3.50717278209462,75.2901494133015,3.29464975237412,0,0,0,0,29.6487805456562,0,0,19.7079802867643,0,0,43.6645861152967,71.9717525265684,21.5868126778117,22.0796058107902,17.0062821206154,19.903415359731,76.6919686253156,61.3934916382236,73.3764787028106,113.154172560113,112.847018144137,281.158362320929,273.1141701991,186.491811023704
"Nfatc4",0,41.3082601373913,1.33149001855165,0,4.99398225138708,4.84728389717748,4.61561610628472,0,0,20.30436239226,0,0,20.9089540504826,0,0,3.29464975237412,6.61254227343171,0,3.16854471592888,0,0,6.84591086897885,80.5543752101966,0,0,0,15.8780313146534,7.19717525265684,10.7934063389059,5.01809222972505,0,0,28.7594882344934,2.40086280149478,540.317706811605,75.4361150400754,2.17013496431032,2.53295821910747,0,0
"Nynrin",0,82.6165202747825,18.6408602597231,17.4990041475821,8.3233037523118,8.07880649529579,0,0,49.2829333201912,101.5218119613,37.9619014357191,4.86216609985965,0,10.5215183462839,0,29.6518477713671,33.0627113671585,76.2119607051131,28.5169024433599,6.66724004931091,69.1804879398644,34.2295543448942,60.4157814076474,52.554614098038,0,20.4501068518083,47.6340939439601,64.7745772739115,49.3412861207125,12.0434213513401,0,6.634471786577,67.1054725471512,64.823295640359,113.400012540707,113.154172560113,17.3610797144826,0,0,8.63388013998628
"Gm26751",0,0,1.33149001855165,0,0,0,0,0,0,0,0,0,0,1.75358639104731,0,0,0,0,0,0,0,6.84591086897885,0,0,0,0,0,0,0,1.00361844594501,0,0,0,0,3.33529448649139,0,0.723378321436774,2.53295821910747,0,0
"Cbln3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96950782866334,0,1.54191519127227,0,0,0,0,0.34298040021354,0,0,0.723378321436774,0,0,1.72677602799726
"Khnyn",0,103.270650343478,39.9447005565495,30.225552618551,31.6285542587848,32.3152259811832,41.5405449565624,46.5380355364439,24.6414666600956,20.30436239226,75.9238028714382,29.1729965991579,20.9089540504826,35.0717278209462,37.6450747066508,16.4732487618706,33.0627113671585,76.2119607051131,38.0225365911465,20.0017201479327,39.5317073942082,27.3836434759154,0,32.8466338112738,74.6554185836001,0,71.4511409159401,14.3943505053137,26.2125582516285,29.1049349324053,25.509423180923,26.537887146308,76.6919686253156,109.753728068333,86.7176566487761,75.4361150400754,112.1236398227,126.647910955374,131.848220096117,79.4316972878738
"Sdr39u1",81.9396760105211,351.120211167826,206.380952875506,192.489045623404,234.717165815193,358.699008391133,461.561610628471,372.304284291551,492.829333201912,568.522146983279,468.196784373869,274.71238464207,209.089540504826,273.55947700338,150.580298826603,342.643574246909,379.119090343418,533.483724935791,462.607528525616,333.362002465545,266.839024910905,410.754652138731,422.910469853532,361.312971924011,447.9325115016,490.802564443399,369.164228065691,287.887010106274,408.607525687151,310.118099797008,110.540833784,112.786020371809,172.55692940696,106.323924066197,276.829442378785,188.590287600189,28.2117545360342,151.977493146448,141.265950102983,67.344265091893
"Cma1",0,0,0,0,0,1.61576129905916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54191519127227,0,0,0,0,0,0,0,2.17013496431032,0,4.70886500343276,165.770498687737
"Cma2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcpt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcpt9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcpt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcpt4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mcpt8",0,0,0,0,0,0,0,46.5380355364439,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.685960800427079,0,0,1.44675664287355,5.06591643821494,0,155.409842519753
"Ctsg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72677602799726
"Gzme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gzmd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gzmg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gzmn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gzmf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gzmc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84591086897885,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,5.06591643821494,0,3.45355205599451
"Gzmb",0,0,0,3.18163711774221,0,4.84728389717748,0,0,0,0,0,0,0,0,0,3.29464975237412,2.20418075781057,0,3.16854471592888,0,0,0,0,0,0,0,3.96950782866334,7.19717525265684,0,0,0,0,0,2.05788240128124,0,0,16.6377013930458,846.008045181896,0,526.666688539163
"Atp12a",0,0,0,0,0,1.61576129905916,0,0,0,0,0,0,0,0,0,0,6.61254227343171,0,3.16854471592888,20.0017201479327,29.6487805456562,0,0,91.9705746715665,0,0,31.7560626293067,0,0,0,0,0,0,1.37192160085416,0,0,0,0,0,0
"Rnf17",0,0,0,0,0,0,0,0,0,0,0,2.43108304992983,0,0,0,0,0,0,3.16854471592888,0,0,0,0,6.56932676225475,0,0,0,7.19717525265684,3.08383038254453,2.00723689189002,0,6.634471786577,0,0.685960800427079,3.33529448649139,0,6.51040489293097,0,0,5.18032808399177
"Cenpj",0,89.5012302976811,59.9170508348243,138.401214621786,31.6285542587848,111.487529635082,36.9249288502777,46.5380355364439,49.2829333201912,60.9130871767799,63.2698357261985,51.0527440485264,0,38.5789006030408,37.6450747066508,16.4732487618706,26.4501690937268,0,22.1798130115021,20.0017201479327,39.5317073942082,27.3836434759154,40.2771876050983,26.277307049019,37.3277092918,0,39.6950782866334,57.5774020212547,24.6706430603563,36.1302640540204,17.0062821206154,66.34471786577,67.1054725471512,72.7118448452704,53.3647117838622,75.4361150400754,39.0624293575858,113.983119859836,47.0886500343276,43.1694006999314
"Parp4",737.45708409469,364.889631213623,93.2043012986155,90.6766578556529,56.5984655157202,98.5614392426087,96.927938231979,186.152142145776,344.980533241339,182.73926153034,215.117441469075,182.331228744737,418.179081009652,243.748508355576,188.225373533254,204.268284647196,193.96790668733,228.635882115339,177.438504092017,153.346521134151,266.839024910905,294.374167366091,322.217500840786,197.079802867643,317.2855289803,122.70064111085,230.231454062474,273.49265960096,215.868126778117,195.705596959277,136.050256964923,192.399681810733,278.008386266769,311.08322299368,180.105902270535,188.590287600189,170.717283859079,298.889069854682,221.31665516134,196.852467191687
"Gm16573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,0,4.70886500343276,0
"Mphosph8",1311.03481616834,695.355712312753,364.828265083152,392.932184041163,336.261471593397,292.452795129708,304.630663014791,418.842319827995,689.961066482677,568.522146983279,860.4697658763,726.893831929018,564.54175936303,673.377174162167,715.256419426364,520.554660875112,423.202705499629,381.059803525565,551.326780571624,366.6982027121,316.253659153666,397.062830400773,644.435001681573,630.655369176456,410.6048022098,490.802564443399,690.694362187421,575.774020212547,942.110181867355,980.535221688275,1105.40833784,1088.05337299863,517.67078822088,1121.88888909849,583.676535135993,942.951438000943,360.96578239695,676.299844501695,678.076560494318,385.071054243388
"Gm16973",81.9396760105211,0,37.2817205194462,47.7245567661331,39.9518580110966,33.9309872802423,32.309312743993,93.0760710728879,49.2829333201912,0,25.3079342904794,26.7419135492281,20.9089540504826,35.0717278209462,37.6450747066508,13.1785990094965,22.0418075781057,0,22.1798130115021,26.6689601972436,29.6487805456562,27.3836434759154,0,65.6932676225475,93.3192732295001,20.4501068518083,23.81704697198,21.5915257579705,29.2963886341731,16.0578951351202,51.0188463618461,39.806830719462,9.58649607816445,38.75678522413,33.3529448649139,75.4361150400754,29.6585111789077,45.5932479439345,28.2531900205966,24.1748643919616
"Pspc1",163.879352021042,158.348330526667,57.254070797721,63.6327423548442,61.5924477671073,40.394032476479,69.2342415942707,93.0760710728879,271.056133261052,142.13053674582,177.155540033356,303.885381241228,271.816402656274,263.037958657097,188.225373533254,56.0090457903601,68.3296034921277,76.2119607051131,76.045073182293,86.6741206410418,158.126829576833,219.069147807323,120.831562815295,98.5399014338213,93.3192732295001,143.150747962658,166.71932880386,151.140680305794,228.203448308295,224.810531891682,178.565962266461,232.206512530195,373.873347048414,148.167532892249,163.429429838078,150.872230080151,128.761341215746,189.97186643306,178.936870130445,165.770498687737
"Zmym5",573.577732073647,481.929701602898,619.142858626518,612.465145165375,484.416278384547,463.723492829978,526.180236116458,930.760710728879,418.904933221625,426.391610237459,493.504718664349,522.682855734913,501.814897211582,464.700393627537,414.095821773158,369.000772265902,434.223609288682,533.483724935791,421.416447218541,353.363722613478,504.029269276155,479.21376082852,483.326251261179,492.699507169106,410.6048022098,388.552030184358,396.950782866334,352.661587380185,496.49669158967,579.087843310271,620.72929740246,477.681968633544,671.054725471512,547.396718740809,486.952995027743,452.616690240453,266.203222288733,374.877816427906,640.405640466856,284.918044619547
"2410022M11Rik",81.9396760105211,110.155360366377,74.5634410388924,92.267476414524,76.5743945212685,88.8668714482537,46.1561610628471,139.614106609332,73.9243999802868,40.6087247845199,50.6158685809588,77.7946575977545,83.6358162019303,31.5645550388516,37.6450747066508,65.8929950474825,74.9421457655594,76.2119607051131,79.2136178982219,80.0068805917309,69.1804879398644,102.688663034683,80.5543752101966,111.678554958331,111.9831278754,102.250534259042,162.749820975197,100.760453537196,109.475978580331,68.2460543242607,51.0188463618461,86.248133225501,28.7594882344934,85.4021196531714,133.411779459656,113.154172560113,55.7001307506316,63.3239554776868,117.721625085819,39.7158486439369
"Zmym2",409.698380052605,213.426010709855,264.966513691778,229.077872477439,171.460057297623,210.048968877691,147.699715401111,93.0760710728879,147.848799960574,162.43489913808,189.809507178596,158.020398245439,418.179081009652,145.547670456927,150.580298826603,227.330832913815,196.172087445141,228.635882115339,218.629585399092,193.349961430016,316.253659153666,157.455949986514,281.940313235688,354.743645161757,167.9746918131,265.851389073508,293.743579321087,259.098309095646,263.667497707558,174.629609594432,272.100513929846,192.399681810733,162.970433328796,176.291925709759,280.164736865277,264.026402640264,110.676883179826,182.372991775738,169.519140123579,162.316946631742
"B020004C17Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gja3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2771876050983,0,0,0,0,0,0,0,0,0,0,0,0,37.7180575200377,0,0,0,0
"Gjb2",81.9396760105211,82.6165202747825,601.833488385346,1105.61889841542,605.936513168299,933.910030856194,1001.58869506378,558.456426437327,0,20.30436239226,0,0,0,0,0,6.58929950474825,13.2250845468634,0,34.8539918752176,20.0017201479327,0,20.5377326069365,0,19.7079802867643,0,0,7.93901565732668,7.19717525265684,4.6257455738168,0,0,13.268943573154,19.1729921563289,8.57451000533849,20.0117669189483,75.4361150400754,11.5740531429884,15.1977493146448,0,29.3551924759533
"Gm4491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gjb6",0,0,1.33149001855165,0,0,1.61576129905916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.806830719462,0,0,0,0,0,0,0,0
"Cryl1",163.879352021042,530.122671763188,2411.32842359704,2521.4474158107,1524.82924742352,1460.64821434948,904.660756831804,977.298746265323,147.848799960574,142.13053674582,202.463474323835,68.0703253980352,41.8179081009652,131.518979328548,0,62.5983452951084,167.517737593603,609.695685640904,148.921601648657,133.344800986218,187.775610122489,130.072306510598,161.108750420393,243.065090203426,205.3024011049,184.050961666275,170.688836632524,64.7745772739115,148.023858362138,86.3111863512709,17.0062821206154,126.054963944963,95.8649607816445,83.6872176521037,166.76472432457,150.872230080151,222.07714468109,86.120579449654,89.4684350652225,158.863394575748
"Ift88",245.819028031563,179.002460595362,129.15453179951,141.582851739528,91.5563412754298,168.039175102152,138.468483188541,232.69017768222,246.414666600956,142.13053674582,101.231737161918,97.2433219971931,83.6358162019303,159.576361585305,0,79.071594056979,156.49683380455,228.635882115339,69.7079837504353,86.6741206410418,98.8292684855205,95.8427521657039,120.831562815295,183.941149343133,111.9831278754,163.600854814466,142.90228183188,151.140680305794,141.856197597049,133.481253310686,68.0251284824614,132.68943573154,143.797441172467,89.8608648559474,116.735307027199,339.462517680339,28.935132857471,15.1977493146448,32.9620550240293,39.7158486439369
"Ift88os",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75358639104731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,0,0,0,0,0,0,0,0,0
"Il17d",0,0,0,0,0,0,0,0,24.6414666600956,0,0,0,0,3.50717278209462,0,3.29464975237412,6.61254227343171,0,0,0,0,6.84591086897885,0,0,0,0,3.96950782866334,7.19717525265684,0,1.00361844594501,0,6.634471786577,0,0.685960800427079,0,0,0,0,0,0
"N6amt2",245.819028031563,516.353251717391,268.960983747433,240.213602389537,384.536633356805,405.556086063849,323.09312743993,558.456426437327,394.26346656153,385.78288545294,480.850751519109,379.248955789053,271.816402656274,396.310524376692,225.870448239905,576.563706665472,420.998524741819,533.483724935791,491.124430968976,353.363722613478,316.253659153666,239.60688041426,362.494688445885,466.422200120087,522.5879300852,306.751602777125,404.889798523661,381.450288390812,531.960740988932,512.8490258779,263.597372869538,364.895948261735,440.978819595565,242.144162550759,383.55886594651,264.026402640264,320.456596396491,471.13022875399,164.810275120147,488.677615923223
"1700039M10Rik",0,0,3.99447005565495,1.5908185588711,1.66466075046236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08383038254453,1.00361844594501,8.50314106030768,0,0,0.34298040021354,0,0,2.17013496431032,2.53295821910747,4.70886500343276,3.45355205599451
"Xpo4",0,89.5012302976811,83.883871168754,120.902210474204,101.544305778204,114.7190522332,115.390402657118,93.0760710728879,73.9243999802868,40.6087247845199,113.885704307157,80.2257406476843,41.8179081009652,73.650628423987,37.6450747066508,85.6608935617272,68.3296034921277,0,66.5394390345064,73.33964054242,98.8292684855205,102.688663034683,201.385938025491,65.6932676225475,55.9915639377001,61.3503205554249,59.5426174299501,79.1689277792252,92.514911476336,76.2750018918208,93.5345516633845,126.054963944963,105.451456859809,130.332552081145,110.064718054216,75.4361150400754,112.1236398227,131.713827393589,131.848220096117,88.06557742786
"Lats2",1229.09514015782,447.506151488405,177.08817246737,174.990041475821,168.130735796698,161.576129905916,207.702724782812,232.69017768222,665.319599822581,263.95671109938,227.771408614315,323.334045640667,836.358162019303,296.356100086995,225.870448239905,191.089685637699,152.088472288929,304.847842820452,155.258691080515,153.346521134151,237.190244365249,253.298702152217,221.524531828041,269.342397252445,186.638546459,224.951175369891,349.316688922374,237.506783337676,320.718359784631,313.128955134843,263.597372869538,258.744399676503,306.767874501263,743.581507662954,396.900043892475,1056.10561056106,218.460253073906,243.163989034317,334.329415243726,300.459028871522
"Sap18",2867.88866036824,1886.4105462742,1053.20860467436,1011.76060344202,1170.25650757504,1016.31385710821,1006.20431117007,1209.98892394754,1552.41239958602,1421.3053674582,1619.70779459068,1485.39174350712,1087.26561062509,1458.98387735136,1129.35224119952,1074.05581927396,1088.86529435842,1829.08705692271,1185.0357237574,1113.42908823492,1106.88780703783,1218.57213467824,1188.1770343504,1274.44939187742,1269.1421159212,1104.30576999765,1250.39496602895,1007.60453537196,1299.83450624252,1356.89213891765,1020.37692723692,1161.03256265098,1198.31200977056,1656.93831343161,1410.82956778586,1735.03064592173,844.182501116715,1489.37943283519,1148.96306083759,1148.30605861818
"Ska3",0,0,5.3259600742066,1.5908185588711,0,0,0,0,0,0,0,2.43108304992983,0,1.75358639104731,0,0,0,0,3.16854471592888,0,0,0,0,0,0,0,0,0,0,2.00723689189002,8.50314106030768,0,0,1.7149020010677,3.33529448649139,0,4.34026992862064,7.59887465732242,4.70886500343276,18.9945363079698
"Mrpl57",901.336436115732,839.934622793623,1018.58986419201,1228.11192744849,1290.11208160833,1520.43138241467,1366.22236746028,1256.52695948399,862.451333103346,1238.56610592786,1948.71094036691,1414.89033505916,836.358162019303,913.618509735649,1129.35224119952,1163.01136258807,1139.56145178806,1143.1794105767,1429.01366688392,1113.42908823492,1195.8341486748,1478.71674769943,1389.56297237589,1057.66160872301,1642.4192088392,1451.95758647839,1151.15727031237,1676.94183386904,1248.95130493054,1338.82700689064,1369.00571070954,1194.20492158386,824.438662722143,865.682530138974,1073.96482465023,905.233380480905,655.380759221717,1291.80869174481,828.760240604166,1079.23501749828
"Zdhhc20",0,254.734270847246,138.474961929372,109.766480562106,129.843538536064,135.723949120969,240.012037526805,139.614106609332,640.678133162486,284.26107349164,506.158685809588,274.71238464207,271.816402656274,259.530785875002,263.515522946555,230.625482666189,235.847341085731,685.907646346017,221.798130115021,213.351681577949,266.839024910905,301.220078235069,100.692969012746,269.342397252445,279.9578196885,409.002137036166,301.682594978414,439.027690412067,254.416006559924,234.846716351132,161.559680145846,318.454645755696,431.3923235174,706.196644039678,343.535332108613,603.488920320603,507.088203327179,838.409170524573,824.051375600733,526.666688539163
"Micu2",163.879352021042,213.426010709855,95.8672813357188,124.083847591946,78.2390552717309,119.566336130378,96.927938231979,93.0760710728879,172.490266620669,203.0436239226,126.539671452397,87.5189897974738,125.453724302895,87.6793195523655,75.2901494133015,125.196690590217,209.397171992004,228.635882115339,231.303764262808,186.682721380705,237.190244365249,198.531415200387,181.247344222942,210.218456392152,279.9578196885,224.951175369891,214.35342274782,172.732206063764,168.068755848677,108.390792162061,51.0188463618461,86.248133225501,124.624449016138,85.0591392529578,70.0411842163192,113.154172560113,57.8702657149419,121.581994517159,122.430490089252,98.4262335958436
"3110083C13Rik",0,20.6541300686956,6.65745009275825,14.3173670298399,6.65864300184944,9.69456779435495,4.61561610628472,0,24.6414666600956,20.30436239226,12.6539671452397,4.86216609985965,41.8179081009652,3.50717278209462,0,23.0625482666189,13.2250845468634,0,38.0225365911465,26.6689601972436,39.5317073942082,27.3836434759154,0,0,0,0,23.81704697198,0,13.8772367214504,11.0398029053951,17.0062821206154,0,0,5.48768640341663,3.33529448649139,0,6.51040489293097,7.59887465732242,9.41773000686553,1.72677602799726
"Fgf9",0,96.3859403205796,58.5855608162726,63.6327423548442,61.5924477671073,72.7092584576621,41.5405449565624,46.5380355364439,49.2829333201912,20.30436239226,139.193638597637,148.296066045719,146.362678353378,98.2008378986494,150.580298826603,513.965361370363,1113.11128269434,685.907646346017,415.079357786683,300.025802218991,454.614635033394,191.685504331408,120.831562815295,466.422200120087,111.9831278754,81.8004274072332,385.042259380344,21.5915257579705,201.990890056667,198.716452297112,127.547115904615,139.323907518117,28.7594882344934,5.14470600320309,3.33529448649139,75.4361150400754,5.78702657149419,2.53295821910747,4.70886500343276,1.72677602799726
"Rpl13-ps3",819.396760105211,1314.97961437362,609.822428496656,566.331406958113,699.157515194191,484.728389717748,429.252297884479,744.608568583103,1453.84653294564,994.913757220739,1227.43481308825,1487.82282655705,1568.17155378619,1427.41932231251,1468.15791355938,612.804853941587,599.537166124475,838.331567756244,456.270439093758,426.703363155898,662.156098852987,438.138295614646,845.820939707064,676.640656512239,485.2602207934,920.254808331374,1103.52317636841,734.111875770997,1210.40342514873,1560.62668344449,1249.96173586523,1904.0934027476,2396.62401954111,1237.81626437066,1260.74131589375,1546.44035832155,1596.49595541096,3226.98877114292,3145.52182229309,2622.97278652783
"1700129C05Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm5142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rcbtb1",81.9396760105211,261.618980870145,183.745622560128,159.08185588711,148.15480679115,132.492426522851,129.237250975972,139.614106609332,123.207333300478,121.82617435356,151.847605742876,131.278484696211,229.998494555308,103.461597071791,75.2901494133015,98.8394925712237,92.5755918280439,152.423921410226,95.0563414778663,133.344800986218,227.307317516697,130.072306510598,140.970156617844,302.189031063719,167.9746918131,61.3503205554249,186.566867947177,93.5632782845389,175.778331805038,159.575332905257,85.0314106030768,192.399681810733,134.210945094302,152.283297694812,56.7000062703536,75.4361150400754,89.69891185816,144.378618489126,108.303895078954,112.240441819822
"Gm6904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11576480256247,0,0,9.40391817867806,2.53295821910747,4.70886500343276,3.45355205599451
"Phf11a",0,0,0,0,4.99398225138708,3.23152259811832,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,3.16854471592888,6.66724004931091,9.88292684855205,6.84591086897885,0,13.1386535245095,0,0,0,7.19717525265684,1.54191519127227,0,0,6.634471786577,0,25.7235300160155,0,37.7180575200377,303.095516682008,111.450161640729,42.3797850308949,414.426246719341
"Phf11b",81.9396760105211,27.5388400915942,19.9723502782748,7.95409279435552,8.3233037523118,19.3891355887099,23.0780805314236,93.0760710728879,24.6414666600956,20.30436239226,0,12.1554152496491,20.9089540504826,12.2751047373312,37.6450747066508,23.0625482666189,13.2250845468634,0,6.33708943185775,13.3344800986218,9.88292684855205,13.6918217379577,40.2771876050983,19.7079802867643,37.3277092918,61.3503205554249,31.7560626293067,7.19717525265684,7.70957595636133,8.02894756756008,0,0,19.1729921563289,336.806753009696,36.6882393514053,150.872230080151,2471.06034602802,742.156758198489,772.253860562973,1260.546500438
"Phf11d",163.879352021042,27.5388400915942,42.6076805936528,19.0898227064533,28.2992327578601,33.9309872802423,36.9249288502777,0,24.6414666600956,0,12.6539671452397,19.4486643994386,0,21.0430366925677,0,32.9464975237412,28.6543498515374,0,25.348357727431,13.3344800986218,19.7658536971041,0,0,32.8466338112738,18.6638546459,20.4501068518083,31.7560626293067,28.7887010106273,23.128727869084,28.1013164864603,17.0062821206154,72.979189652347,316.354370579427,1688.83549065147,156.758840865095,339.462517680339,740.01602282982,111.450161640729,113.012760082386,309.092909011509
"Phf11c",0,0,46.6021506493078,33.4071897362932,43.2811795120213,30.699464682124,9.23123221256943,0,0,0,12.6539671452397,12.1554152496491,0,5.26075917314193,0,23.0625482666189,19.8376268202951,76.2119607051131,9.50563414778663,6.66724004931091,19.7658536971041,0,0,32.8466338112738,18.6638546459,20.4501068518083,11.90852348599,21.5915257579705,10.7934063389059,4.01447378378004,17.0062821206154,26.537887146308,0,39.4427460245571,10.0058834594742,0,19.5312146787929,253.295821910747,61.2152450446259,62.1639370079012
